fichier;annee;valeur_francs;unite;contexte
5_cri_1974-1975-ordinaire1_046.txt;1974;44300000;francs;rédits ouverts à l'article 27, au chiffre de 751 738 232 francs. (Ces crédits sont adoptés .) M. le président. Je mets aux voix les autorisations de pro- gramme inscrites au paragraphe I de l'article 28, au titre des mesures nouvelles, au chiffre de 44 300 000 francs. (Ces autorisations de programme sont adoptées .) M. le président . Je mets aux voix les crédits ouverts au para- graphe II de l'article 28, au titre des mesures nouvelles, au chiffre de 423 039 366 francs. (Ces crédits sont adoptés
7_cri_1982-1983-ordinaire1_057.txt;1982;43600000;francs;"710 francs. » ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 43 600 000 francs ; «Crédits de paiement : 30 786 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT < Autorisations de programme : 338 097 000 francs ; < Crédits de paiement : 118 562 000 francs.> Personne ne demande la"
6_cri_1978-1979-ordinaire1_056.txt;1978;41465000;francs;"s .) TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L 'ETAT « Autorisations de programme : 37 792 000 francs ; e Crédits de paiement : 21 500 000 francs . u TITRE VI . — SUD'VENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT « Autorisations de programme : 41 465 000 francs ; « Crédits de paiement : 10 200 000 francs. Personne ne demande la parole sur le titre III'? . .. Je le mets aux voix. M. Vincent Porelli. Le groupe communiste vote contre, de môme qu'il votera contre les autres titres. M. Joseph F"
6_qst_6-qst-1980-08-25.txt;1980;40379000;francs;"aux communes touristiques et ther- males) et de 377,29 francs seulement (toutes attributions confon- dues) sur la Réunion . Cela correspond à un manque à gagner minimum, uniquement sur 1979, et sans tenir compte des éléments développés plus haut, de 40 379 000 francs, Dans ces conditions: 1"" le manque à gagner en 1979 dont souffre la Réunion en fonc- tion des considérations susindiquées pourrait s 'établir de la façon suivante (en prenant comme base l 'attribution moyenne de la France entière) :"
6_qst_6-qst-1980-08-25.txt;1980;40379000;francs;"nsidérations susindiquées pourrait s 'établir de la façon suivante (en prenant comme base l 'attribution moyenne de la France entière) : utilisation des mêmes bases qu 'en métropole: 462 francs/habitant — 377,29 francs/habitant x 476 675 habitants = 40 379 000 francs ; accroissement de population entre 1974 et 1975 (source I . N. S . E . E . : + 9 600 habitants) 462 francs X 9 600 habi- tants = 4 350 000 francs ; majoration de 10 p . 100 pour tenir compte des coûts spécifiques de la Réunion : 46"
7_cri_1982-1983-ordinaire1_057.txt;1982;39666401;francs;M. le président. J'appelle les crédits inscrits à la ligne a Départements et territoires d'outre-mer : 1. — Section coin. mure ÉTAT B Répartition (les crédits applicables aux dépenses ordinaires aes services civils (mesures nouvelles). a Titre III : 39 666 401 francs. s Personne ne demande la parole ?... Je mets aux voix le titre III. (Le titre III est adopté .) 6816 ASSEMBLEE NATIONALE — 3• SEANCE DU • 5 NOVEMBRE 1982 M. le président. J'appelle les crédits inscrits à la ligne «Départements et
5_cri_1975-1976-ordinaire1_038.txt;1975;39542382;francs;au titre des mesures nouvelles, au chiffre de 45 850 000 francs. (Ces autorisations de programme sont adoptées .) M. le président. Je mets aux voix les crédits ouverts au para- graphe II de l'article 33, au titre des mesures nouvelles, au chiffre de 39 542 382 francs. (Ces crédits sont adoptés .) M. le président . Nous avons terminé l'examen des crédits mili- taires. La suite de la discussion budgétaire est renvoyée à la prochaine séance . - 2— DEPOT DE RAPPORTS M. le président. J'ai reçu de M.
7_cri_1984-1985-ordinaire1_039.txt;1984;39316000;francs;7 593 francs. . ETAT C Répartition des autorisa..ons de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L' ETAT s Autorisations de programme : 39 316 000 francs. « Crédits de paiement : 23 590 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L'ETAT « Autorisations de programme : 350 604 000 francs. Crédits de paiement : 159 530 000 frimai., Je mets aux voix la réducti
6_cri_1979-1980-ordinaire1_045.txt;1979;38766593;francs;"se. J'appelle maintenant les crédits inscrits à la ligne e Dépar- tements d'outre-mer e . ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). e Titre III : 5 364 830 francs ; e Titre IV : moins 38 766 593 francs . s ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses 'en capital des services civils (mesures nouvelles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L 'ETAT e Autorisations de progra"
6_cri_1978-1979-ordinaire1_056.txt;1978;37792000;francs;"francs . e ETAT C Répartition des autorisations de programme et des crédits de paiement applicables atcr dépenses en capital des services civils . (Mesures nouvelles .) TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L 'ETAT « Autorisations de programme : 37 792 000 francs ; e Crédits de paiement : 21 500 000 francs . u TITRE VI . — SUD'VENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT « Autorisations de programme : 41 465 000 francs ; « Crédits de paiement : 10 200 000 francs. Personne ne demande la"
5_cri_1976-1977-ordinaire1_062.txt;1976;32355000;francs;"ÉCUTÉS PAR L'ETAT « Autorisations de programme : 4 425 000 francs ; « Crédits de paiement : 438 000 francs. a TITRE VI . — SUBVENTIONS D 'INVESTISSEMENT ACCORDÉES PAR L'ETAT « Autorisations de programme : 104 645 000 francs ; « Crédits de paiement : 32 355 000 francs . » Personne ne demande la parole ? ... Je mets aux voix la réduction de crédits proposée pour le titre lH de l'état B. M. Rosh Pidjot. Je m'abstiens, en raison de l'insuffisance des crédits, dans tous les votes qui vont avoir lieu."
7_cri_1983-1984-ordinaire1_076.txt;1983;32125000;francs;que les crédits de construction scolaire pour le second degré avaient fait l'objet, en 1983, d'une décision d'annulation de 25 p . 100. Les 47 millions de francs initialement inscrits dans la loi de finances ont été ramenés, en fin d'exer- :•'.ce, à 32 125 000 francs pour la Guadeloupe. L'enseignement primaire a été victime de la même pénurie. A la rentrée scolaire de 1983-1984, nous avons subi une réduction de cinq postes d'enseignant en Guadeloupe et de vingt-cinq postes en Martinique . Cette
7_cri_1982-1983-ordinaire1_057.txt;1982;30786000;francs;"isations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 43 600 000 francs ; «Crédits de paiement : 30 786 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT < Autorisations de programme : 338 097 000 francs ; < Crédits de paiement : 118 562 000 francs.> Personne ne demande la parole ? . .. Je mets aux voix le titre IV"
6_cri_1978-1979-ordinaire1_050.txt;1978;30700000;francs;"s crédits de report ne sont pas très importants, vous le constatez. Quant au budget de 1978, il se sera monté à 60 mil- lions de francs, dont 27 millions de crédits de report. Actuellement, les engagements sont les suivants : pour les interventions, 30 700 000 francs, sur les 33 millions qu'il est possible d'utiliser ; pour l'orientation, 16 900000 francs sur les 20 millions prévus ; pour les études et le fonctionnement, 8 800 000 francs, ce qui correspond à peu près aux prévisions. Pour 1978, l"
5_qst_5-qst-1975-07-19.txt;1975;28353000;francs;re-mer et le ministère du travail s'efforcent d 'obtenir que ces crédits s 'accroissent chaque année. Les crédits de chômage étaient : en 1972 de 22000000 francs, en 1973 de 23 650 000' francs, en 1974 (budget primitif plus budget supplémentaire) de 28 353 000 francs . D 'ores et déjà, en 1975, ces crédits atteignent un volume de ressources sensiblement égal à la dotation globale de 1974. Des crédits supplémentaires ont été deman- dés au ministère du travail. Il nt rappelé de surcroît qu'une aid
5_cri_1975-1976-ordinaire1_038.txt;1975;25000000;F;.) M. le président. MM Chevènement, Longequeue, Darinot, Allainmat, Duroure et les membres du groupe du parti socialiste et des radicaux de gauche ont présenté un amendement, n° 153, ainsi libellé : A l'article 30, réduire les crédits de paiement de 25 000 000 F. » La parole est à m. Chevènement. M. Jean-Pierre Chevènement . Cet amendement se propose de réduire les crédits d'équipement du S .D.E .C.E.. mais il pourrait également viser les crédits de fonctionnement de ce service. II est clair que
7_cri_1984-1985-ordinaire1_039.txt;1984;23590000;francs;risa..ons de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L' ETAT s Autorisations de programme : 39 316 000 francs. « Crédits de paiement : 23 590 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L'ETAT « Autorisations de programme : 350 604 000 francs. Crédits de paiement : 159 530 000 frimai., Je mets aux voix la réduction de crédits du titre IV. (La réduction de
6_cri_1978-1979-ordinaire1_050.txt;1978;23456255;francs;"ie française.) M. le président . J'appelle maintenant les crédits inscrits à la ligne « Transports. — IV. — Marine marchande ». ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). « Titre III : 23 456 255 francs ; « Titre IV : 159 823 830 francs. » ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR"
5_cri_1976-1977-ordinaire1_062.txt;1976;23177621;francs;"? ... J'appelle maintenant les crédits inscrits à la ligne : s Dépar- tements d'outre-mer e . ETAT B Répa rtition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). r Titre III : 12 372 113 francs ; s Titre IV : 23 177 621 francs . s ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des ser- vices civils (mesures nouvelles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT Autorisations de progra"
6_qst_6-qst-1980-08-25.txt;1980;22465005;francs;"ation entre 1974 et 1975 (source I . N. S . E . E . : + 9 600 habitants) 462 francs X 9 600 habi- tants = 4 350 000 francs ; majoration de 10 p . 100 pour tenir compte des coûts spécifiques de la Réunion : 462 francs X 486275 habitants X 10 p- 100 = 22 465 005 francs . Le total du manque à gagner en 1979 est donc de 67279000 francs, soit 138,36 francs par habitant en 1975 ; 2 "" le manque à gagner prévisionnel pour 1980 pourrait s 'éta- blir de la façon suivante : prévisions de recettes notifiées"
6_cri_1978-1979-ordinaire1_056.txt;1978;21500000;francs;"ions de programme et des crédits de paiement applicables atcr dépenses en capital des services civils . (Mesures nouvelles .) TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L 'ETAT « Autorisations de programme : 37 792 000 francs ; e Crédits de paiement : 21 500 000 francs . u TITRE VI . — SUD'VENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT « Autorisations de programme : 41 465 000 francs ; « Crédits de paiement : 10 200 000 francs. Personne ne demande la parole sur le titre III'? . .. Je le mets a"
6_cri_1978-1979-ordinaire1_025.txt;1978;21140400;francs;par les traitements et indemnités servis au CEAPF . Il lui demande s'il envisage de faire corriger cette anomalie et reverser au budget du territoire le montant du fonds de concours perçu en excédant par l'Etat s. Réponse. — Le fonds de concours de 21 140 400 francs figurant au budget voté 1978 des territoires d 'outre-mer (chap. 31-21, art . 40, 20) co cerne les rémunérations des seuls agents des corps de l'Etat pour l 'administration de la Polynésie française employée dans les services territ
5_cri_1975-1976-ordinaire1_038.txt;1975;20000000;F;"LEE N_ 'JALE 3• SEANCE DU 30 OCTOBRE 1975 _ _d .es m . ms ms_ M. Le Theule a présenté un amendement n"" 154 ainsi conçu : • A l'article :30: t 1. — Réduire les autorisations de programme de 100 000 000 F. a II. — Réduire les crédits de paiement de 20 000 000 F .. La parole est à M . Le Theule. M. Joël Le Theule. Monsieur le président, l'amendement n"" 154 concerne le chapitre 51-89 de la section commune du projet de budget, intitulée : Eludes spéciales-Engins Or, si le volume des autorisations"
5_cri_1976-1977-ordinaire1_062.txt;1976;19917204;francs;"? . .. J'appelle maintenant les crédits inscrits à la ligne « Territoires• d'outre-mer ' . ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). « Titre III : -- 8 262 828 francs ; s Titre IV : — 19 917 204 francs. ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT « Autorisations de programme"
7_cri_1981-1982-ordinaire1_070.txt;1981;19822072;francs;dent. J'appelle les crédits inscrits à la ligne e Dépar- tements et territoires d'outre-mer : II. — Départements d'outre- mer. a ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). e Titre IV : 19 822 072 francs. a ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT e Autorisations de programm
5_cri_1977-1978-ordinaire1_048.txt;1977;18880000;francs;"risations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT c Autorisations de programme : 41720 000 francs ; c Crédits de paiement : 18 880 000 francs. Personne ne demande la parole ? . .. Je mets aux voix la réduction de crédit proposée pour le titre III. M. Louis Mexandeau . Le groupe du parti socialiste et des radicaux de gauche vote contre, de même qu'il votera contre les créd"
6_cri_1978-1979-ordinaire1_050.txt;1978;17625000;francs;"velles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT « Autorisations de programme, 1 515 675 000 francs ; s Crédits de paiement, 1 016 444 000 francs, » TITRE VI. — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L ' ETAT e Autorisations de programme, 17 625 000 francs ; e Crédits de paiement, 10 275 000 francs . » Personne ne demande la parole sur le titre III ? ... Je mets aux voix le titre III. (Le titre III est adopté .) 7366 ASSEMI3LEE NATIONALE 3"" SEANCE DU 9 NOVEMBRE 1978 M. !e président."
5_cri_1974-1975-ordinaire1_046.txt;1974;17500000;francs;et activité des forces terrestres, 1500000 francs. Chap. 34-13. — Dépenses centralisées de soutien, 1 million 500 000 francs. Chap. 34-21. — Chap. 35-11. — taire, 38 millions SECTION MARINE Chap. 34-12. — Entretien et activités des forces maritimes, 17 500 000 francs. Chap. 34-14. — Carburants et combustibles opérationnels, 30 millions de francs. Personne ne demande la parole sur le titre III . de l'état D ? . .. Je le mets aux voix. M. Pierre Villon. Le groupe communiste vote contre. M. Louis L
5_cri_1975-1976-ordinaire1_038.txt;1975;17500000;francs;000 francs. Chapitre 34-21. — Frais d'exploitation des services, 500 000 francs. Chapitre 35-11. — Entretien des immeubles et du domaine militaire, 38 millions de francs. SECTION MARINE Chapitre 34-12. — Entretien et activités des forces maritimes, 17 500 000 francs. Chapitre 34-14. — Carburants et combustibles opérationnels, 80 millions de francs. Personne ne demande la parole ? . .. Je mets aux voix le titre III de l'état D. (Ce titre est adopté.) Article 42. M . le président . Je donne lectu
7_cri_1981-1982-ordinaire1_070.txt;1981;17215322;francs;. le président. J'appelle les crédits inscrits à la ligne c Dépar- tements et territoires d'outre-mer, 1 . — Section commune ». ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). e Titre III : 17 215 322 francs. » Personne ne demande la parole ?... Je mets aux voix le titre III. (Le titre fil est adopté.) M. le président. J'appelle les crédits inscrits à la ligne e Dépar- tements et territoires d'outre-mer : II. — Départements d'outre- mer
6_qst_6-qst-1980-09-08.txt;1980;15532564;francs;le souci de l'intérêt des familles, acceptaient le nouveau plan de financement arrêté qui laissait à la charge du budget municipal une participation de 16,4 p . 100 sur une dépense 3796 ASSEMBLEE NATIONALE QUESTIONS ET REPONSES 8 Septembre 1980 de 15 532 564 francs, soit 2 547 340 francs . Ces chiffres correspon- daient aux éléments donnés par le préfet. Huit jours après, le directeur de cabinet du ministère confirmait par courrier les conclusions de cette réunion, précisant que ce dossier éta
7_cri_1982-1983-ordinaire1_057.txt;1982;14418742;francs;président. J'appelle les crédits inscrits à la ligne «Départements et territoires d'outre-mer : M. Territoires d'ou- tre-mer a . ETAT B Répartition des crédits applicables eux dépenses ordinaires des services civils (mesures nouvelles). s Titre IV : 14 418 742 francs . » ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de progr
7_cri_1984-1985-ordinaire1_039.txt;1984;13417593;francs;ident. J'appelle les crédits inscrits à la ligne • Dépar- tements et territoires d'outre-mer: II. — Départements d'outre-mer.. ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). • Titre IV : — 13 417 593 francs. . ETAT C Répartition des autorisa..ons de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L' ETAT s Autorisations de program
7_cri_1984-1985-ordinaire1_039.txt;1984;13390238;francs;ident. J'appelle les crédits inscrits à la lignes Dépar- tements et territoires d'outre-mer: III. — Territoires d'outre-mer . s ETAT B Répartition des crédits applicables aux dépenses ordinaires der services civils (mesures nouvelles). s Titre IV : -13 390 238 francs. s ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouveUes). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT s Autorisations de program
5_cri_1975-1976-ordinaire1_057.txt;1975;13300000;francs;ocial européen. Ainsi, j'ai délégué, le 22 octobre dernier, aux quatre préfets des départements d'outre-mer une somme de 6 485 000 francs qui doit être utilisée pour financer des actions nouvelles . De son côté, M. le ministre du travail va déléguer 13 300 000 francs aux associations de type t association de formation profession- nelle pour adultes exerçant leur activité dans ces départements. Enfin, la création d'un poste de président pour le tribunal administratif de la Réunion figure dans le
6_qst_6-qst-1980-08-25.txt;1980;13280176;francs;ent chaque année une diminution constante. Ainsi, s'agis- sant de la subvention de fonctionnement (chapitre 36 .11), son montant, une fois déduits les crédits afférents au paiement des personnels hors statut, est passé de 12 383 255 francs en 1977 à 13 280 176 francs en 1980, soit une diminution en francs constants de plus de 30 p. 100. Les crédits affectés directement à la pédagogie, c 'est-à-dire apres déduction des dépenses obligatoires (chauffage, nettoyage, télé- phone, etc.), ont dû subir
6_qst_6-qst-1980-08-25.txt;1980;12383255;francs;s de fonctionne- ment subissent chaque année une diminution constante. Ainsi, s'agis- sant de la subvention de fonctionnement (chapitre 36 .11), son montant, une fois déduits les crédits afférents au paiement des personnels hors statut, est passé de 12 383 255 francs en 1977 à 13 280 176 francs en 1980, soit une diminution en francs constants de plus de 30 p. 100. Les crédits affectés directement à la pédagogie, c 'est-à-dire apres déduction des dépenses obligatoires (chauffage, nettoyage, télé-
5_cri_1976-1977-ordinaire1_062.txt;1976;12372113;francs;"rsonne ne demande plus la parole ? ... J'appelle maintenant les crédits inscrits à la ligne : s Dépar- tements d'outre-mer e . ETAT B Répa rtition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). r Titre III : 12 372 113 francs ; s Titre IV : 23 177 621 francs . s ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des ser- vices civils (mesures nouvelles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR"
5_qst_5-qst-1975-07-19.txt;1975;12053000;francs;"osé rétroactivement la prise en Charge par la . ville de 50 p. 100 du montant du prix .,du terrain, alors qu'il avait chargé cette dernière d'agir pour s-fis .;compte exclusif ; étant fait remarquer que la dépense étant''''s,ssée de 1325000 francs à 12 053 000 francs, le ministère des finances récupérera gràce à la taxe sur la plus-value la somme qui aura été mise à la disposition de la collectivité locale ; 2° s'agissant de la construction elle-méme, l'aide de l'Etat s'élevant à 60 p. 100 du mo"
6_cri_1979-1980-ordinaire1_044.txt;1979;11500000;francs;ppression de la gratuité des soins dans les formations hospitalières publiques et de la création d'une aide médicale gratuite en faveur de nos compatriotes les plus défavorisés. La participation financière du ministère de la santé qui s'est élevée à 11 500 000 francs en 1979 devra être augmentée en 1980 pour faire face aux charges croissantes de la lutte contre la tuberculose, pour la protection maternelle et infantile, la méde- cine scolaire, l'éducation sanitaire. M. le président. Je vous dema
6_cri_1978-1979-ordinaire1_050.txt;1978;10275000;francs;"S PAR L'ETAT « Autorisations de programme, 1 515 675 000 francs ; s Crédits de paiement, 1 016 444 000 francs, » TITRE VI. — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L ' ETAT e Autorisations de programme, 17 625 000 francs ; e Crédits de paiement, 10 275 000 francs . » Personne ne demande la parole sur le titre III ? ... Je mets aux voix le titre III. (Le titre III est adopté .) 7366 ASSEMI3LEE NATIONALE 3"" SEANCE DU 9 NOVEMBRE 1978 M. !e président. Sur le titre IV, je suis saisi de deux amen"
6_cri_1978-1979-ordinaire1_058.txt;1978;10244774;francs;"ent . J'appelle maintenant les crédits inscrits à la ligne « Territoires d'outre-mer s. ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). s Titre III : moins 126 079 563 francs ; s Titre IV : 10 244 774 francs . » ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT e Autorisations de program"
6_cri_1978-1979-ordinaire1_056.txt;1978;10200000;francs;"R L 'ETAT « Autorisations de programme : 37 792 000 francs ; e Crédits de paiement : 21 500 000 francs . u TITRE VI . — SUD'VENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT « Autorisations de programme : 41 465 000 francs ; « Crédits de paiement : 10 200 000 francs. Personne ne demande la parole sur le titre III'? . .. Je le mets aux voix. M. Vincent Porelli. Le groupe communiste vote contre, de môme qu'il votera contre les autres titres. M. Joseph Franceschi. Le groupe socialiste également. ("
7_cri_1984-1985-ordinaire1_039.txt;1984;9142319;francs;. le président. J'appelle les crédits inscrits à la ligne « Dépar- tements et territoires d'outre-mer: 1. — Section commune». ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). «Titre III : -- 9 142 319 francs.» Personne ne demande ia parole?... Je mets aux voix le titre III. (Le titre III est adopté.) ll. — Départements d'outre-mer. M. le président. J'appelle les crédits inscrits à la ligne • Dépar- tements et territoires d'outre-mer: II.
5_cri_1976-1977-ordinaire1_061.txt;1976;8800000;francs;"000 francs. Les ministères ont versé environ 14 mil- lions 700 000 francs ; le fonds d'intervention et d'action pour la nature et l'environnement, 247 000 francs ; les établissements publics régionaux, 7 139 000 francs, et les collectivités locales, 8 800 000 francs. Ainsi, pour le budget d'équipement, les collec- tivités locales et les établissements régionaux, d'une part, et l'Etat, d'autre part, se sont partagés la dépense. En ce qui concerne le fonctionnement de ces onze parcs natu- rels rég"
6_cri_1978-1979-ordinaire1_050.txt;1978;8800000;francs;"Actuellement, les engagements sont les suivants : pour les interventions, 30 700 000 francs, sur les 33 millions qu'il est possible d'utiliser ; pour l'orientation, 16 900000 francs sur les 20 millions prévus ; pour les études et le fonctionnement, 8 800 000 francs, ce qui correspond à peu près aux prévisions. Pour 1978, le rythme de la consommation des crédits aura donc été parfaitement normal . Les engagements sont conformes aux possibilités budgétaires . C'est seulement au cours des deux pre"
5_cri_1976-1977-ordinaire2_051.txt;1976;8640000;francs;ra à la réalisation complète des ouvrages correspondant à l'irrigation du premier périmètre. Le total des crédits d'hydraulique arrêté pour l'année 1977 en autorisations de programme — leur mise en mu ge va donc intervenir dès maintenant — s'élève à 8 640 000 francs dont :3 500 000 francs proviennent du F. 1. D . O. M. Cette œuvre considérable, qui est appelée à développer sen- siblement les capacités agricoles de la Guadeloupe, est donc entrée dans la phase de réalisation et, dès celte année, l
5_qst_5-qst-1974-04-27.txt;1974;8519000;francs;"rieur, les dispositions suivantes ont été arrêtées en conseil des ministres le 20 février 1974 : le pourcentage de l'aide habituellement consentie aux victimes de calamités publiques, au titre du fonds de secours a été doublé et une somme globale de 8 519 000 francs a pu être, à ce titre, mise à la disposition du préfet ; outre ces subventions, il a été décidé d'accorder aux commerçants, artisans et industriels, des prêts à faible taux d'intérêt dans les conditions suivantes : trois et dix ans d"
5_cri_1975-1976-ordinaire2_035.txt;1975;8420000;francs;non une allocation et permet la réalisation de travaux publics supplémentaires, notam- ment en faveur des collectivités locales. Ces crédits, qui étaient de 5 900 000 francs en 1973 pour la Martinique, ont été portés à 7 300 000 francs en 1974 et à 8 420 000 francs en 1975 . Pour 1976, le préfet a déjà reçu une délégation de e-édits de 7 170 000 francs. En raison des difficultés de la situation actuelle, et pour permettre la rémunération des travailleurs qui seraient éventuel- lement licenciés,
5_cri_1976-1977-ordinaire1_062.txt;1976;8262828;francs;"ersonne ne demande plus la parole ? . .. J'appelle maintenant les crédits inscrits à la ligne « Territoires• d'outre-mer ' . ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). « Titre III : -- 8 262 828 francs ; s Titre IV : — 19 917 204 francs. ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L'"
5_cri_1974-1975-ordinaire1_047.txt;1974;8060000;francs;e du titre V . sont adoptées .) ASSEMBLEE NATIONALE — 1'° SEANCE DU 13 NOVEMBRE 1974 6269 M. le président . Le Gouvernement a présenté un amende- ment n° 149 ainsi rédigé: a Au titre VI de l'état C : s I. — Réduire les autorisations de programme de 8 060 000 francs et les crédits de paiement de 3 300 000 francs. c R. — Majorer les autorisations de programme de 8 060 000 francs et les crédits de paiement de 3 300 000 francs. Quel est l'avis de la commission ? M. Jean-Paul de Rocca Serra, rapport
5_cri_1974-1975-ordinaire1_047.txt;1974;8060000;francs;uvernement a présenté un amende- ment n° 149 ainsi rédigé: a Au titre VI de l'état C : s I. — Réduire les autorisations de programme de 8 060 000 francs et les crédits de paiement de 3 300 000 francs. c R. — Majorer les autorisations de programme de 8 060 000 francs et les crédits de paiement de 3 300 000 francs. Quel est l'avis de la commission ? M. Jean-Paul de Rocca Serra, rapporteur spécial de la com- mission des finances, de l'économie générale et du Plan, pour les départements d'outre-mer
7_cri_1981-1982-ordinaire1_070.txt;1981;7750000;francs;"sations de programme : 279 600 000 francs ; e Crédits de paiement : 90 699 000 francs . s Sur le titre IV de l'état B, 11IM. Bertile, Jalton et les membres du groupe socialiste ont présenté un amendement, n"" 71, ainsi rédigé s Réduire les crédits de 7 750 000 francs . a La parole est à M . Bertile. M. Wilfrid Bertile . Ainsi que je l'ai souligné dans mon inter- vention, de très importantes actions doivent être entreprises en ce qui concerne le Bumidom, notamment pour permettre aux travailleurs m"
5_qst_5-qst-1975-07-19.txt;1975;7517794;francs;if l 'équipement). 21528 . — 19 juillet 1975 . — M . Planeix appelle l'attention de M. le ministre de l'équipement sur les dispositicus de l 'arrêté du 18 juin 1975 (J. 0. du 26 juin 1975, page 6392) . Il lui fait observer que cet arrêté a transféré 7 517 794 francs des chapitres 35-20, ?S-32, 37-12 et 37-13 du budget de son ministère au chapitre 37-6 ,, du méme budget. Les crédits primitivement votés par le Parlement concer - naient l 'entretien et l 'exploitation des routes, l 'exploitation de
5_cri_1975-1976-ordinaire2_035.txt;1975;7300000;francs;e aide constitue un salaire et non une allocation et permet la réalisation de travaux publics supplémentaires, notam- ment en faveur des collectivités locales. Ces crédits, qui étaient de 5 900 000 francs en 1973 pour la Martinique, ont été portés à 7 300 000 francs en 1974 et à 8 420 000 francs en 1975 . Pour 1976, le préfet a déjà reçu une délégation de e-édits de 7 170 000 francs. En raison des difficultés de la situation actuelle, et pour permettre la rémunération des travailleurs qui seraie
