"fichier";"annee";"nature";"valeur";"score";"confiance";"contexte"
"6_cri_1979-1980-ordinaire1_044.txt";"1979";"etat";"111330000.0";"9";"proche";"TRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT « Autorisations de programme : 4 760 0000 francs e Crédits de paiement : 3 393 000 francs . » TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L 'ETAT « Autorisations de programme : 111 330 000 francs e Crédits de paiement : 61 342 000 francs. » Pe"
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"etat";"242875000.0";"5";"moyen";"V. — INVESTISSEMENTS EXÉCUTÉS PAR L 'ETAT e Autorisations de programme : 40 millions de francs «Crédits de paiement : 28 millions de francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L'ETAT e Autorisations de programme : 242 875 000 francs e Crédits de paiement : 125 660 000 francs .»"
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"collectivites";"5800.0";"3";"large";", monsieur le secré- taire d'Etat, que le siatut départemental n'est pas parfaitement adapté, ce qui est exact . Mais vous projetez de pousser l'assimi- lation jusqu'à envisager le découpage de cette collectivité de 5 800 habitants en quatorze cantons ! ' Vous y étendez, d'emblée, le S. M. I. C. au "
"6_qst_6-qst-1980-09-08.txt";"1980";"collectivites";"30000.0";"3";"large";"mulation effective à la création d 'entreprises et d 'emplois aboutissent à un déclin sensible du potentiel industriel et de l'emploi en région pari- sienne. Même les prévisions du VIII' Plan pour la région (dispari- tion de 30000 emplois par an) vont certainement être dépassées. Le secteur de la ma"
"7_cri_1981-1982-extraordinaire4_014.txt";"1981";"collectivites";"1084.0";"4";"moyen";"la suite de la dis- cussion, après déclaration d'urgence, du projet de loi portant adaptation de la loi n° 82-213 du 2 mars 1982 relative aux droits et libertés des communes, des départements et des régions à la Guadeloupe, à la Guyane, à la Martinique et à la Réunion (n°' 1084, 1088). Hier soir l'A"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"etat";"1963.0";"4";"moyen";"savez également que plus de 100 000 Réunionnais, soit le cinquième de la population de file, vivent en métropole . La plupart d'entre eux y ont été conduits par l'intermédiaire du BUMIDOM, société d'Etat créée en 1963 . 3208 ASSEMBLEE NATIONALE — 2' SEANCE DU 5 NOVEMBRE 1981 Favoriser Pians mulon !'"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"etat";"1977.0";"2";"large";"prononcer sur la nouvelle charte du territoire. Je vous demande donc encore une fois solennellement, mon- sieur le secrétaire d'Etat, de vous rallier à la seule solution de sagesse qui s'impose en l'état actuel des choses, c'est-à-dire d'organiser, comme en 1977, le renouvellement anticipé de l'as- "
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"etat";"279600000.0";"12";"strict";"réserves, que je crois fondées, sur la départementalisation . J'ai déjà dit que le 3218 ASSEMBLEE NATIONALE — 2• SEANCE DU 5 NOVEMBRE 1981 TITRE VI. — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L'ETAT e Autorisations de programme : 279 600 000 francs e Crédits de paiement : 90 699 000 francs . s S"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"etat";"4983000.0";"10";"strict";". a ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). Titre V. — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT • Autorisations de programme : 6 millions de francs « Crédits de paiement : 4 983 000 francs . "
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"1982.0";"5";"moyen";"ts des fonction- naires. Pour argumenter cette analyse, je donnerai deux exem- ples : d'une part, les pensions d'anciens combattants et victimes civiles de la guerre, dont le poids sur le budget de l'Etat, en 1982 par exemple, était de 21 250 millions de francs, sont effec- tivement indexées sur les"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"1982.0";"5";"moyen";"es davantage, notamment les dépenses d'interventions publiques. Si on exclut les réserves que je viens d'émettre sur les deux exemples cités, le poids réel de la fonction publique dans le budget de l'Etat aura été, en 1982, de 37,1 p. 100. Quels effectifs recouvrent ces dépenses ? L 'état actuel des"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"1983.0";"5";"moyen";"oi de finances initiale pour 1981, l'accroissement que sanc- tionne le projet de budget pour 1983 s'établit à 127 750, c'est-à- dire plus 5,34 p. 100. Les créations nettes d'emplois proposées dans le budget général s'élèveront en 1983 ü 16 235 dont 12 902 emplois budgé- taires. Par ailleurs, il sera"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"1981.0";"3";"large";"tions . Le coût de cet ensemble n'a pas été communiqué à Ir. commission des finances. L'année 1982 voit donc intervenir tout un ensemble de modi- fications légales et réglementaires. Le rapport sur l'état annuel de la fonction publique en 1981, publié par la Documentation française, montre l'ampleur"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"1978.0";"5";"moyen";"n'a malheureusement pas reçu de réponse, le ministère du budget le renvoyant à un article très intéressant de la revue de l 'I. N . S. E. E. « Economie et statistiques s portant sur les salaires de l'Etat versés en 1978 . On pouvait, bien sûr, s'amuser, en appliquant un coefficient correcteur, à fai"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"80000.0";"3";"large";"nt en matière de comité d'hygiène et de sécurité et d'organismes paritaires. De même, il convient de saluer le décret du 22 septembre 1982, qui autorise la titularisation d'agents non titulaires de l'Etat en catégories C et D 80 000 agents peuvent y prétendre. Nous nous trouvons donc en pleine mutat"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"1983.0";"3";"large";"grande importance. Pour ce qui est de l'intégration des non-titulaires que nous réclamons de longue date, un décret visant les catégories C et IP et permettant la titularisation de 20 000 agents de l'Etat en 1983 a déjà été pris et vous avez déposé sur le bureau de l'Assemblée un projet de loi relat"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"2500.0";"9";"proche";"acquis lors de l'entrée en vigueur du titre III du code général de la fonction publique? Que signifiera alors le principe d'assimilation de la fonction publique territoriale à la fonction publique d'Etat? Dans le même temps, vous refusez la création de 2 500 emplois dans le cadre national des préfec"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"1983.0";"7";"proche";"s et territoires d'outre-mer, est toujours l'occasion de débats politiques. Un dernier chiffre permet toutefois de mieux traduire l'effort d'investissement que vous entendez, monsieur le secrétaire d'Etat, réserver aux territoires d'outre-mer pour 1983 : celui de 14 p. 100, qui caractérise la progre"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"1982.0";"6";"moyen";"parte- ments d'outre-mer. Les régimes d'indemnisation du chômage prévus par les accords nationaux de 1980 ont poursuivi leur montée en charge progressive. A ce titre, la participation financière de l'Etat aura été de 123 millions de francs en 1982 et elle passera à 163 millions de francs en 1983. Au"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"1982.0";"6";"moyen";"uvelle-Calédonie . En Polyné- sie, le soutien aux allocataires de prestations familiales du sec- teur rural va s'enrichir d'une aide au minimum garanti pour les personnes âgées. La participation de l'Etat dans ces domaines se sera élevée, pour 1982, à 47 millions de francs, soit une augmentation de "
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"43600000.0";"10";"strict";"ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 43 600 000 francs «Crédits de paiement : 30 786 000 francs. s TIT"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"338097000.0";"10";"strict";". — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 43 600 000 francs «Crédits de paiement : 30 786 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT < Autorisations de programme : 338 097 000 francs < Crédits de paiement : 118 562 000 francs.> Per"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"6540000.0";"10";"strict";"ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 6 540 000 francs s Crédits de paiement : 5 397 000 francs.» TITRE"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"etat";"164400000.0";"10";"strict";"TRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 6 540 000 francs s Crédits de paiement : 5 397 000 francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L 'ETAT «Autorisations de programme : 164 400 000 francs e Crédits de paiement : 86 557 000 francs.» Pers"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"collectivites";"60000.0";"5";"moyen";"isme. S'agissant d'une activité vitale pour nos régions, on s'étonne donc que ce gouvernement, qui est si friand de natic- nalisations, n'ait pas encore proposé celle de l'industrie sucrière dans les régions où, évidemment, la production ne dépasserait pas 60 000 tonnes en moyenne au cours des trois"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"europe";"200000.0";"5";"moyen";"res européens dont l'approvisionnement en nickel calédonien ne cesse de diminuer, en raison de la concurrence des pays à économie planifiée. Je vous rappelle — et c 'est un chiffre important — que la Communauté économique européenne consomme encore plus de 200 000 tonnes de métal nickel et que la Fr"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"etat";"1984.0";"8";"proche";"ce qui n'est sans doute pas le cas pour nombre des chapitres concernés. Budget sincère, budget rigoureux, certains diront budget austère, d'autres — que je ne suivrai pas — budget de misère, en tout état de cause budget pour des temps difficiles, tel se présente le cru 1984 pour les départements et "
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"etat";"1984.0";"6";"moyen";"u budget du secrétariat d'Etat. Par rapport au budget voté pour 1983, ce chiffre traduit une progression de 6,3 p . 100, soit précisément le taux de progression des charges à caractère définitif de l'Etat pour 1984 . C'est dire que les crédits du secrétariat d'Etat consacrés aux terri- toires d'outr"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"etat";"1982.0";"4";"moyen";"darité qui s'est manifesté, notamment de la part de la Communauté européenne et de la métropole, qu'il s'agisse des collectivités locales ou des particuliers. En ce qui concerne les relations entre l'Etat et le territoire de la Polynésie française, l'année 1982 a été marquée essen- tiellement par la"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"etat";"20000.0";"5";"moyen";"e du coôt de revient de la banane, puisque son prix de vente, fixé par le Gouvernement, est encore victime de l'indice des prix et lié à l'augmentation prochaine du fret maritime. Les prévisions font état d'une perte de vente en fin d'année de 20000 tonnes non exportées, aggravant de 300 millions de"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"etat";"1985.0";"6";"moyen";"sée par votre collègue des finances vous a déjà obligé à renoncer à la relève de cinq médecins et de quinze enseignants . Avec la nouvelle baisse de moyens que vous annoncez, monsieur le secrétaire d'Etat, combien de médecins, combien d'enseignants ne seront pas relevés en 1985? Au titre des dépense"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"etat";"39316000.0";"8";"proche";". ETAT C Répartition des autorisa..ons de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L' ETAT s Autorisations de programme : 39 316 000 francs. « Crédits de paiement : 23 590 000 francs. s "
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"etat";"350604000.0";"8";"proche";"E V . — INVESTISSEMENTS EXÉCUTÉS PAR L' ETAT s Autorisations de programme : 39 316 000 francs. « Crédits de paiement : 23 590 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L'ETAT « Autorisations de programme : 350 604 000 francs. Crédits de paiement : 159 530 000 frimai., J"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"etat";"5297000.0";"8";"proche";"s ETAT C Répartition des autorisations de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouveUes). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT s Autorisations de programme : 5297000 francs. «Crédits de paiement : 2 061 000 francs.» TITRE "
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"etat";"165387000.0";"8";"proche";"TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT s Autorisations de programme : 5297000 francs. «Crédits de paiement : 2 061 000 francs.» TITRE VI. — SUBVENTIONS D 'INVESTISSEMENT ACCORDÉES PAR L ' ETAT «Autorisations de programme : 165 387 000 francs. « Crédits de paiement : 90 481 000 francs.» Je"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"collectivites";"1983.0";"5";"moyen";"pour la démocratie française .) M. le président . La parole est à M. Castor. M. Elie Castor . Monsieur le secrétaire d'Etat, mes chers col- lègues, lors de l'examen de la loi sur les compétences des régions d'out re-mer, en décembre 1983, j'avais présenté plusieurs amendements à caractère financier "
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"collectivites";"1984.0";"3";"large";"spositions particulières qui ont été retenues pou r la Guyane, car si Ira lois du 2 mars 198'2 et du 31 décembre 1982 ont mis e :i place la décentralisation et les mécanismes de planification dus nos régions, si la loi du 2 aoùt 1984 a complété le dispositif législatif par l'allributian de compétenc"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"europe";"1984.0";"3";"large";"dra à coup sûr ce que nous voulons dire — a jugé, dans un dra à coup sûr ce que nous voulons dire — a jugé en 1978, dans l'arrêt Hansen, que les départements d'outre-mer font partie intégrante de la Communauté économique européenne et un règlement communautaire du 23 juillet 1984 confirme que la sit"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"emprunt";"1964.0";"5";"moyen";"bilités de l 'Elat. SEANCE DU 26 OCTOBRE 1984 Ce n'est pas le moment de s'appesantir sur le contentieux fini acier opposent l'assemblée départementale à l'Etat, lequel diffère le remboursement de ses dettes au département : 66 mil- lions peur 1964 et 85 millions pour 1983, avec décision unila- téral"
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"etat";"1979.0";"3";"large";"ctivité les charges afférentes a celles qui de notre commerce extérieur, place notre pays en situation de sont arrelees. dépendance et pro,oque des déficits que l'on prétend combattre Premièrement, l'Etat prend en charge, depuis 1979, le coût des par ailleurs. En fait, le minerai et la filière fonte"
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"etat";"1985.0";"8";"proche";"u ministère du redéploiement industriel Toutes ces décisions ne sont pas bonnes car au lieu de et du commerce extérieur . s'attaquer aux véritables causes des déficits, elles vont les Deuxièmement, l'Etat prendra en charge, à partir de 1985, le aggraver. En outre, elles portent un nouveau coup très "
"8_cri_1985-1986-ordinaire2_049.txt";"1985";"collectivites";"1985.0";"6";"moyen";"dispositions spécifiques contenues dans la loi de finances rectificative pour 1986. Il s'agit de la reconduction et de l 'extension des mesures d 'exonération fiscale temporaires applicables dans ces régions et qui étaient arrivées à échéance en décembre 1985. Cette initiative est à porter au crédit"
"8_cri_1986-1987-ordinaire1_065.txt";"1986";"etat";"1987.0";"2";"large";"uvoirs publics de parvenir, dans un délai de cinq ans, à la parité sociale globale et organise les moyens pour l'atteindre. Il chiffre les crédits supplémentaires qui seront engagés à cet effet par l'Etat de 1987 à 1991 et, s'agissant du logement, de 1987 à 1994 . Ceux-ci s'élèvent, pour les huit an"
"8_cri_1986-1987-ordinaire1_085.txt";"1986";"etat";"1000.0";"1";"large";"ne situation qui, dans certains départements, est devenue explosive. Trente mille jeunes arrivent chaque année sur le marché du travail alors que les créations d 'emploi ne sauraient dépasser, dans l'état actuel des choses, 1 000 emplois par an. Il y a donc là un problème aigu, urgent à régler et le"
"8_cri_1986-1987-ordinaire1_086.txt";"1986";"collectivites";"1986.0";"3";"large";"tre projet de loi. Dans cet ordre d'idées, le président du conseil régional de la Guadeloupe vient de recevoir du préfet de région Guade- loupe une lettre lui proposant un plan de développement de la région pour cinq ans - 1986-1990 - et seulement quelques jours lui sont laissés pour donner son avis"
"8_cri_1986-1987-ordinaire1_087.txt";"1986";"collectivites";"1975.0";"4";"moyen";"jeunes Guyanais qui se sont lancés dans ce secteur productif puis- sent accepter leur élimination systématique ? M. François Loncle . Très bien ! M. Elfe Castor. En réalité vous allez déshabiller la région pour la réduire à l'établissement public qu'elle était en 1975. C'est que votre but, sous couv"
"8_cri_1986-1987-ordinaire1_087.txt";"1986";"collectivites";"1976.0";"4";"moyen";"pour les collectivités territoriales, afin de leur permettre d'ins- taller des jeunes agriculteurs dans le cadre de leur pro- gramme intégré d'aménagement rural . Vous prévoyez égale- ment pour notre région l 'établissement d 'un bilan d'exécution du plan de développement de 1976. Je peux d 'ores et"
"8_cri_1986-1987-ordinaire1_090.txt";"1986";"etat";"1975.0";"3";"large";"17 septembre 1964, n° 64-30, Rec ., p. 41). De même, la détermination du format et des différents modèles du livret de famille ne fait pas partie des règles concernant l'état des personnes (Cons . d'Etat, 25 juillet 1975, soc . Les Edi- tions des mairies, Rec. Cons . d'Etat, tables, p. 819) . Ce son"
"8_cri_1986-1987-ordinaire1_090.txt";"1986";"collectivites";"1901.0";"5";"moyen";"ales pour les jeunes de seize à vingt-cinq ans. Au premier paragraphe, l'expression « à l'entrée de l'entre- prise », pour déterminer l'âge du jeune, suppose que ies coo- pératives de production, les collectivités locales, les associa- tions régies par la loi de 1901, c'est-à-dire les maisons de ret"
"8_cri_1986-1987-ordinaire1_090.txt";"1986";"collectivites";"1901.0";"5";"moyen";"us les moyens doivent être mis en oeuvre afin de concourir à la suppression, à l'éradication du chômage et il serait bon que ces mesures puissent bénéficier aux employeurs poten- tiels, qu'ils soient collectivités locales, associations régies par la loi de 1901. Pour cette raison, je demande à M . l"
"8_cri_1986-1987-ordinaire1_090.txt";"1986";"collectivites";"1982.0";"5";"moyen";"u'elle se rapproche le plus possible de l'arrivée de l'autoroute A I I à Angers. Question n"" 130. - M. Pierre Pascalien rappelle à M. le ministre délégué auprès du ministre de l'intérieur, chargé des collectivités locales, que la décentralisation voulue par les lois de 1982 et 1983 entend transférer"
"8_cri_1987-1988-ordinaire1_025.txt";"1987";"etat";"1986.0";"2";"large";"civiles et militaires de l 'Etat dans chaque territoire. La part du budget du ministère des départements et terri- toires d'outre-mer varie selon les territoires . Ramenée au total des dépenses de l'Etat en 1986, elle est de 30,8 p. 100 à Wallis et Futuna, 20,7 p. 100 en Nouvelle-Calédonie et seule-"
"8_cri_1987-1988-ordinaire1_025.txt";"1987";"etat";"1986.0";"2";"large";", qui s'étalera jusqu'en 1991, améliorera la sécurité du personnel qui y séjourne et contribuera à renforcer la pré- sence française dans cette partie du monde. Quant à la Polynésie: française, où l 'Etat est intervenu à hauteur de 4,8 milliards de francs en 1986, il convient de rappeler l'importanc"
