"fichier";"annee";"nature";"valeur";"score";"confiance";"contexte"
"5_cri_1977-1978-ordinaire1_035.txt";"1977";"subvention";"1977.0";"6";"moyen";"de réintroduire l'octroi de mer pour alimenter les finances locales qui ne couvraient, jusqu'à la prise en charge directe par l'Etat, qu'une part très faible de la rémunération des fonctionnaires. L'aide financière de l'Etat, déjà importante en 1977, le sera encore davantage en 1978. En effet, le pr"
"5_cri_1977-1978-ordinaire1_035.txt";"1977";"subvention";"5100000.0";"6";"moyen";"davantage en 1978. En effet, le premier budget de ce département, arrêté d'office par décision ministérielle du 13 mars dernier, accusait un déficit de 21 millions . L'Etat avait prévu, en 1976, une subvention de 5 100 000 francs . La subvention sera doublée en 1978 et portée à 11750000 francs. Comm"
"5_cri_1977-1978-ordinaire1_035.txt";"1977";"subvention";"1978.0";"6";"moyen";"mier budget de ce département, arrêté d'office par décision ministérielle du 13 mars dernier, accusait un déficit de 21 millions . L'Etat avait prévu, en 1976, une subvention de 5 100 000 francs . La subvention sera doublée en 1978 et portée à 11750000 francs. Comme le soulignait M. le secrétaire d'"
"5_cri_1977-1978-ordinaire1_035.txt";"1977";"subvention";"100000.0";"5";"moyen";"ternelles de quatre à cinq classes chacune pour permettre une scolarisation normale à partir de l'âge de trois ans. L'en- fance handicapée est pénalisée par le fait qu'il n'existe que trois groupes d'aide psycho-pédagogique pour 100 000 élèves. Quant au premier cycle du second degré, les collèges ex"
"5_cri_1977-1978-ordinaire1_035.txt";"1977";"logement";"8000.0";"3";"large";"e de l'amélioration de l'habitat, je relève qu'un pro- gramme d'envergure a été établi, qui comporte la création de 9000 parcelles viabilisées, pour permettre à leurs bénéficiaires de construire leur logement, et la construction de 8 000 loge- ments sociaux adaptés aux conditions locales. En outre, "
"5_cri_1977-1978-ordinaire1_048.txt";"1977";"subvention";"1977.0";"0";"large";"ence. Voici un autre exemple : celui d'un homme de quarante- neuf ans, ii1 .erit depuis le mois de mars 1977, bénéficiant égale- ment de l'A . S. A. Au mois d'octobre dernier, il percevait encore ses allocations, car il n'avait pas signalé qu'il travaillait, dès le mois de mar s 1977, à son compte p"
"5_cri_1977-1978-ordinaire1_048.txt";"1977";"subvention";"1978.0";"0";"large";"venus ce soir car, pour vous, l'autarcie n'est pas quelque chose de dramatique. Monsieur Frelaut, vous avez parlé de revalorisation et d'harmo- nisation des aides au chômage. Or la revalorisation des aides publiques sera réalisée dans le courant du premier trimestre de 1978. Elle est fondée en princ"
"5_qst_5-qst-1975-07-19.txt";"1975";"personnel";"1971.0";"5";"moyen";"tion familiale considérée justifie l'octroi. Pour l'année scolaire 1974-1975 le relèvement des plafonds de ressources a été fixé à 6,36 p. 100 en tenant compte à la fois de l 'accroissement moyen des salaires et de l'indice des prix de détail entre l'année 1971, année de référence des revenus retenu"
"5_qst_5-qst-1975-07-19.txt";"1975";"investissement";"2290.0";"5";"moyen";"hiques prévues depuis quelques années. Cependant, les autorisations de programme inscrites en faveur de l'enseignement pré-scolaire, d'un montant de 208 millions de francs, permettront de financer la construction de 2 290 nouvelles classes. L'inscription de ces crédits, en progression de 25 p . 100 "
"5_qst_5-qst-1975-07-19.txt";"1975";"subvention";"1974.0";"5";"moyen";"s de francs) a permis de porter la dotation de base pour les élèves de sixième de 45 francs à 75 francs. Pour les établissements qui ont bénéficié de la dotation initiale depuis plus de trois ans, la subvention attribuée en 1974 a été de 15 francs (renouvellement) + 30 francs (complément de dotation"
"6_cri_1978-1979-extraordinaire2_006.txt";"1978";"subvention";"8000.0";"5";"moyen";"tion des installations hôtelières et cédée aux promoteurs. Cependant, on se heurte à l'intransigeance du service des domaines. Quand on sait que l'Etat est prêt à accorder deux milliards de francs de subvention à Ford pour l'implantation en Lorraine d'une usine offrant 8000 emplois — je n'y trouve r"
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"personnel";"1850.0";"5";"moyen";"ier de colorants, aucune venti- lation réelle n 'est installée. Ce'st pour travailler 40 heures par semaine dans ces conditions que les soixante ouvrières et les ouvriers de Kiwi-France perçoivent un salaire brut de 1 850 francs par mois. Les revendications de cette partie du personnel sont donc l'a"
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"personnel";"2400.0";"4";"moyen";"rtie du personnel sont donc l'amélioration des conditions de travail et de sécurité, la création d'une prime de vacances égale au SMIC une valeur uni- forme du point de 18 francs, ce qui porterait le salaire mensuel à 2400 francs. La direction de l'entreprise refuse pour le moment de négocier, d 'in"
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"personnel";"1978.0";"4";"moyen";"ient essentiellement sur la revalorisation des bas salaires et sur l 'amélioration des conditions de travail. Un accord a pu finalement être conclu, reposant principalement sur des aug- mentations de salaires au 1 avril et au 1°'' juin 1978 et sur l 'octroi d 'une prime de fin d'anisée de 1 500 fran"
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"personnel";"1977.0";"3";"large";"r observé une grève d 'une heure par jour durant deux mois. Le but de la grave est d 'obtenir l 'ouverture de négo- caltions sur leurs revendications qui sont : 1 "" 40 heures de travail sans perte de salaire 2"" rattrapage des salaires de l 'année 1977 afin que chaque travailleur reçoive une augmenta"
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"personnel";"1977.0";"3";"large";"Ce conflit avait pour origine des revendications portant principalement sur la réduction de la durée du travail sans perte de salaire, sur la révision des classifications et :air l 'augmentation des salaires (rattrapage des salaires de l'année 1977, octroi de primes de vacances et d 'ancien- neté). "
"6_cri_1978-1979-ordinaire1_025.txt";"1978";"transport";"3180.0";"5";"moyen";"rogrammés par les compagnies de navigation aérienne aboutissent à une réalité qui oscille entre 7 900 et 5 330 francs. Il faut ajouter que la compa- gnie Air France a programmé pour des Mauriciens un voyage aller- retour à 3 180 francs, ce qui démontre indiscutablement les possibi- lités d'arriver à"
"6_cri_1978-1979-ordinaire1_050.txt";"1978";"investissement";"17625000.0";"8";"proche";"ciel (mesures nouvelles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT « Autorisations de programme, 1 515 675 000 francs s Crédits de paiement, 1 016 444 000 francs, » TITRE VI. — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L ' ETAT e Autorisations de programme, 17 625 000 francs e Crédits de paie"
"6_cri_1978-1979-ordinaire1_050.txt";"1978";"subvention";"17625000.0";"8";"proche";"l des services ciel (mesures nouvelles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT « Autorisations de programme, 1 515 675 000 francs s Crédits de paiement, 1 016 444 000 francs, » TITRE VI. — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L ' ETAT e Autorisations de programme, 17 625 000 francs e "
"6_cri_1978-1979-ordinaire1_050.txt";"1978";"subvention";"1979.0";"4";"moyen";"oignement, mais également aux contraintes sociales que nous imposent les nombreux travailleurs qui en sont originaires auxquels doivent être consentis des tarifs réduits pour retourner au pays. Or, l'aide de l'Etat prévue pour 1979 nous paraît insuffisante. Notre amendement a donc pour objet d'invit"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"fonctionnement";"7645.0";"2";"large";"autorisa- tions de programme à 876 millions de francs contre 825 millions de francs en 1978, en augmentation, par conséquent, de 6,1 p . 100. L'effort global du budget de l'Etat, en équipement et en fonctionnement, tous ministères confondus, passera de 7 645 mil- lions de francs à 8 526 millions de "
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"investissement";"41465000.0";"5";"moyen";". (Mesures nouvelles .) TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L 'ETAT « Autorisations de programme : 37 792 000 francs e Crédits de paiement : 21 500 000 francs . u TITRE VI . — SUD'VENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT « Autorisations de programme : 41 465 000 francs « Crédits de pa"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"investissement";"1979.0";"2";"large";"taire d'Etat. M. Jean Fontaine. Je vous en donne acte. M. Paul Dijoud, secrétaire d'Etat. Le budget de 1979 marquera une étape significative dans ce domaine. En réalité, le volume des seuls crédits d'équipement prévus en 1979 par les divers ministères techniques s'établit en autorisa- tions de progr"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"investissement";"7645.0";"2";"large";"ques s'établit en autorisa- tions de programme à 876 millions de francs contre 825 millions de francs en 1978, en augmentation, par conséquent, de 6,1 p . 100. L'effort global du budget de l'Etat, en équipement et en fonctionnement, tous ministères confondus, passera de 7 645 mil- lions de francs à "
"6_cri_1978-1979-ordinaire1_106.txt";"1978";"personnel";"1977.0";"0";"large";"ts des collectivités locales. Agents communaux (personel de• maîtrise). 8834. — 18 novembre 1978. -- M. Christian Laurissergues attire l'attention de M. le ministre de l'intérieur sur la situation du personnel de maîtrise qui se fleuve pénalisé par l 'arrêté du 29 sep- tembre 1977, paru au Journal o"
"6_cri_1978-1979-ordinaire1_106.txt";"1978";"transfert";"1977.0";"0";"large";"sont engagées, dans le cadre des accords passés avec le Gouvernement français le 23 dé- cembre 1977 à verser .une somme de 6 millions de francs pour la reprise du domaine dit de la Sakay, le premier versement devant être effectué avant le 31 décembre 1977, il l'a été effectivement ,.0 début de l'ann"
"6_cri_1978-1979-ordinaire1_106.txt";"1978";"transfert";"1978.0";"0";"large";"de francs pour la reprise du domaine dit de la Sakay, le premier versement devant être effectué avant le 31 décembre 1977, il l'a été effectivement ,.0 début de l'année 1978, et le reliquat en quatre versements egaux de 1,5 million de francs au 31 décembre des années 1978 à 1981. Bien que cette comp"
"6_cri_1978-1979-ordinaire2_017.txt";"1978";"personnel";"15497.0";"3";"large";"Gisors intervienne dans les meilleurs délais. Hôpitaux (établissements). 15494. — 26 avril 1979. — M. Georges Hage attire l'attention de Mme le ministre de la santé et de la famille sur le manque de personnel à l'hôpital Georges-Clemenceau de Cham pcueil qui compte 15497. — 26 avril 1979. — M. Josep"
"6_cri_1978-1979-ordinaire2_017.txt";"1978";"fonctionnement";"1979.0";"9";"proche";"que l 'article 38 de la loi de finances pour 1979 insti- tuant un prélèvement sur les recettes de l'État en vue du versement aux collectivités locales et à leurs groupements de la dotation globale de fonctionnement instituée par l 'article 7 de la loi n"" 79-15 du 3 janvier 1979 a supprimé la seule r"
"6_cri_1978-1979-ordinaire2_017.txt";"1978";"fonctionnement";"1979.0";"5";"moyen";"compter du 1"" janvier 1979, grâce à l'octroi d'un crédit supplémentaire de 300 millions de francs. Or, à l'heure actuelle, les décrets d'application ne sont pas parus et les taux des subventions île fonctionnement pour 1979 ne sont pas fixés. Il lui demande s'il n'a pas l'intention de prendre toutes"
"6_cri_1978-1979-ordinaire2_017.txt";"1978";"subvention";"1979.0";"5";"moyen";"sur cinq ans, à compter du 1"" janvier 1979, grâce à l'octroi d'un crédit supplémentaire de 300 millions de francs. Or, à l'heure actuelle, les décrets d'application ne sont pas parus et les taux des subventions île fonctionnement pour 1979 ne sont pas fixés. Il lui demande s'il n'a pas l'intention d"
"6_cri_1978-1979-ordinaire2_017.txt";"1978";"formation";"15458.0";"8";"proche";"tualiser cette valeur de référence en l 'indexant par exemple sur l 'évolution du prix des voitures françaises de la catégorie visée par les dispositions en vigueur. Départements d'outre-mer (Réunion formation professionnelle), 15458. — 26 avril 1979. - M. Pierre Lagourgue appelle l'attention du Pre"
"6_cri_1979-1980-ordinaire1_044.txt";"1979";"investissement";"111330000.0";"9";"proche";"civils. (Mesures nouvelles.) TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT « Autorisations de programme : 4 760 0000 francs e Crédits de paiement : 3 393 000 francs . » TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L 'ETAT « Autorisations de programme : 111 330 000 francs e Crédits de pai"
"6_cri_1979-1980-ordinaire1_044.txt";"1979";"subvention";"111330000.0";"9";"proche";"l des services civils. (Mesures nouvelles.) TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT « Autorisations de programme : 4 760 0000 francs e Crédits de paiement : 3 393 000 francs . » TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L 'ETAT « Autorisations de programme : 111 330 000 francs e"
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"investissement";"1976.0";"2";"large";"n, nous attendons toujours l'application de l'aide person- nalisée au logement, promise par le Président cle la République, promise à nouveau devant le Parlement par M . Fourcade, a ces ministre de l'équipement, qui avait annoncé en 1976 une mise en place rapide et d'entrée de jeu de l'A . P. L., se"
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"investissement";"242875000.0";"5";"moyen";"ils (mesures nouvelles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L 'ETAT e Autorisations de programme : 40 millions de francs «Crédits de paiement : 28 millions de francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L'ETAT e Autorisations de programme : 242 875 000 francs e Crédits de p"
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"subvention";"8000.0";"2";"large";"anière, en Martinique, 71 prêts ont été accordés représentant 9 millions de francs, mais d'autres sont attribués jour après jour et, en Guadeloupe, 297 dossiers ont été déposés, le chiffre moyen de l'aide à l'hectare étant de 8 000 francs Plages artificielles : 6,6 millions de francs ont été délégué"
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"subvention";"242875000.0";"5";"moyen";"s services civils (mesures nouvelles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L 'ETAT e Autorisations de programme : 40 millions de francs «Crédits de paiement : 28 millions de francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L'ETAT e Autorisations de programme : 242 875 000 francs "
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"transfert";"1980.0";"0";"large";"le reliquat, soit 33,5 millions, sera versé au début de 1980 Routes départementales et communales : sur 61 millions de francs, le ministère de l'intérieur a déjà délégué 4 millions là aussi, le versement du reliquat interviendra au début de l'année 1980 Voirie rurale et forestière : 1 million de fra"
"6_qst_6-qst-1980-08-25.txt";"1980";"subvention";"600000.0";"6";"moyen";"de l 'agriculture. C'est donc au titre des opérations d'animation culturelle dont elle est responsable que la F. N. F. R. bénéficie des aides du ministère de la culture et de la communication . Cette subvention de fonc - tionnement qui était de 600 000 francs en 1979 s 'élève à 800 000 francs en 198"
"6_qst_6-qst-1980-08-25.txt";"1980";"logement";"1980.0";"6";"moyen";"demande de lui faire connaître les crédits dégagés à cet effet et si, sur le budget de l'année 1981, ceux-ci auront pu être dégagés. Réponse. — Lors du dernier congrès de la fédération nationale des foyers ruraux de France qui s'est tenu à Beaune les 12, 13 et 14 avril 1980, il a été annoncé que ser"
"6_qst_6-qst-1980-09-08.txt";"1980";"formation";"1901.0";"5";"moyen";"ion professionnelle continue sont simplement reconduits en francs courants . Or la demande étant de plus en plus importante, cela a créé une situation de plus en plus difficile pour les organismes de formation, et en particulier pour les associations régis, par la loi de 1901 . De plus, à compter du"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"investissement";"279600000.0";"12";"strict";"statut, vous avez fait quelques réserves, que je crois fondées, sur la départementalisation . J'ai déjà dit que le 3218 ASSEMBLEE NATIONALE — 2• SEANCE DU 5 NOVEMBRE 1981 TITRE VI. — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L'ETAT e Autorisations de programme : 279 600 000 francs e Crédits de pa"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"subvention";"1978.0";"2";"large";"x de correction limitant à 8 p . 100, pendant la même période, la hausse des traitements. Elle n'est évidemment pas satisfaite. A ce mécontentement s'ajoute l'irritation causée par l'aligne- ment des allocations familiales, depuis mars 1978, sur le régime des Antilles — Dieu seul sait pourquoi ! — e"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"subvention";"4426936.0";"4";"moyen";"rial . Monsieur le secrétaire d'Etat, vous êtes venu dans notre territoire en août dernier. Vous avez pris en considération les requêtes qui vous ont été adressées. Vous avez reconnu la nécessité des subventions suivantes au budget local : crédits votés de 4 426 936 francs, soit une augmentation de "
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"subvention";"279600000.0";"11";"strict";". S'agissant du statut, vous avez fait quelques réserves, que je crois fondées, sur la départementalisation . J'ai déjà dit que le 3218 ASSEMBLEE NATIONALE — 2• SEANCE DU 5 NOVEMBRE 1981 TITRE VI. — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L'ETAT e Autorisations de programme : 279 600 000 francs"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"logement";"1982.0";"4";"moyen";"vision pro- fonde de sa politique en faveur de l'habitat social, doit disposer de 250 millions de francs. Là encore, une action énergique de votre part devrait permettre le relèvement des crédits aux logements dans les départements d'outre-mer, fixé pour 1982 au même niveau qu'en 1981, année où il y"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"personnel";"1982.0";"3";"large";"moins parallèle, avec notamment un effort particulier, public et privé, pour la revalorisation des bas salaires. La politique suivie par la fonction publique elle-même montre que les augmentations de traitement ont, jusqu'en 1982, évo- lué parallèlement à l'indice I .N .S.E.E . des 295 postes, par a"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"personnel";"1982.0";"3";"large";"ut de cette année à la publi- cation périodique des rémunérations afférentes aux échelles lettres. Cette publication s'est accompagnée pour ces fonction- naires d'un effort de solidarité puisque leur traitement n'a été revalorisé en janvier 1982 que pour la partie ne dépassant pas l'indice 810. J 'e"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"personnel";"1981.0";"5";"moyen";"e d'ailleurs la seule question des rému- nérations annexes, et les tableaux que vous trouverez dans mon rapport font apparaître la distance qui sépare le budget exécuté du budget voté. Les crédits de personnel réellement consommés en 1981 ont dépassé de 13,7 milliards de francs les crédits autorisés"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"personnel";"1978.0";"5";"moyen";"e crédits. Il n'a malheureusement pas reçu de réponse, le ministère du budget le renvoyant à un article très intéressant de la revue de l 'I. N . S. E. E. « Economie et statistiques s portant sur les salaires de l'Etat versés en 1978 . On pouvait, bien sûr, s'amuser, en appliquant un coefficient cor"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"personnel";"1982.0";"3";"large";"btenu le rendez-vous qu'il avait demandé. La C.F .D .T . elle-même a parlé de volte-face scandaleuse e. Cette désillusion découle à la fois du refus de concertation et du décalage entre la hausse des rémunérations prévue en 1982 de 8,15 p. 100 et la hausse des prix de 1982 qui sera d'un peu plus de "
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"personnel";"1983.0";"3";"large";"des rému- nérations de 1982 sera plus faible que l'inflation . Il y a donc bien baisse du pouvoir d'achat des fonctionnaires ! La rencontre de mercredi dernier, dont le thème était l 'évo- lution des rémunérations en 1983, semble marquée par un changement d'attitude du Gouvernement. Mais j'en retien"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"personnel";"4500.0";"3";"large";"e plus, la contribution de 1 p. 100 est une amputation du pouvoir d'achat cumulative avec les effets du blocage. Bien que la cotisation de solidarité ne soit, à notre initiative, prélevée que sur les traitements nets à partir de 4 500 francs, et non pas sur les traitements bruts, nous sommes inquiet"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"fonctionnement";"1983.0";"6";"moyen";"ns un contexte de rigueur, d'une volonté de poursuivre nos objectifs de solidarité et de dévelop- pement. Je tiens, avant de clore cette partie de mon exposé, à sou- ligner que la dotation globale de fonctionnement attribuée aux départements et aux territoires représentera, en 1983, 1,3 milliard de "
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"investissement";"1980.0";"5";"moyen";"60 000 et 70 000 — le nombre d'emplois créés localement s'es' révélé extrêmement faible, en dépit du coût très élevé des mesures incitatrices à la création d'emplois . Alors que le total des primes d'équipement et des primes d'emplois versées en 1980 atteint 55,5 millions de francs, le nombre d'em- "
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"investissement";"338097000.0";"10";"strict";"vils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 43 600 000 francs «Crédits de paiement : 30 786 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT < Autorisations de programme : 338 097 000 francs < Crédits de p"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"investissement";"164400000.0";"10";"strict";"s civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 6 540 000 francs s Crédits de paiement : 5 397 000 francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L 'ETAT «Autorisations de programme : 164 400 000 francs e Crédits de pai"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"subvention";"15300.0";"5";"moyen";"effec- tivement indexées sur les traitements de la fonction publique — c 'est le fameux rapport constant — mais elles n'ont rien à voir avec le fonctionnement de l 'administration d'autre part, les subventions à l 'enseignement privé, soit 15 300 millions de francs, dont l 'apparentement à la foncti"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"subvention";"1982.0";"7";"proche";"curité sociale ou d'aide sociale ne sont pas encore versées dans les départements d'outre-mer : les prêts aux jeunes ménages, l'aide personnalisée au logement, lorsqu 'il s'agit de logements neufs, l'allocation spéciale vieillesse, créée pourtant es SEANCE DU 5 NOVEMBRE 1982 il y a près de trente an"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"subvention";"1675.0";"7";"proche";"x jeunes ménages, l'aide personnalisée au logement, lorsqu 'il s'agit de logements neufs, l'allocation spéciale vieillesse, créée pourtant es SEANCE DU 5 NOVEMBRE 1982 il y a près de trente ans, et l'allocation compensatrice aux adultes handicapés instituée par la loi de 1675. Pour ce qui concerne l"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"subvention";"1981.0";"5";"moyen";"ée 1980, ce régime connaît un développement très rapide puisque, pour le premier semestre de 1982, le montant des allocations a déjà atteint — et même dépassé dans deux départements — la totalité des allocations versées en 1981. Au total, 180,7 millions de francs ont été versés au cours des six prem"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"subvention";"1982.0";"10";"strict";"de moyens adéquats lui permettant de remplir ces missions. Je crains, monsieur le secrétaire d'Etat, que l'augment) tien de 8 p. 100 de ses ressources, ce qui revient à recond ire en termes réels ses subventions de 1982, ne facilite pas sa tâche. Je précise d'ailleurs que, dans notre esprit, l'A . N"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"subvention";"338097000.0";"10";"strict";"des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 43 600 000 francs «Crédits de paiement : 30 786 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT < Autorisations de programme : 338 097 000 francs"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"subvention";"164400000.0";"10";"strict";"al des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 6 540 000 francs s Crédits de paiement : 5 397 000 francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L 'ETAT «Autorisations de programme : 164 400 000 francs e "
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"formation";"3000.0";"5";"moyen";"t de 30355, recul de 10,7 p. 100 en un an. M. Jean Fontaine . Ces chiffres n'ont aucun sens ! M. Wilfrid Bertile. Le temps me manque pour parler des 5 000 jeunes qui ont bénéficié des contrats emploi-formation ou des stages pratiques en entreprises, des 3 000 autres, âgés de seize à dix-huit ans, qu"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"formation";"6000.0";"5";"moyen";"le. Le temps me manque pour parler des 5 000 jeunes qui ont bénéficié des contrats emploi-formation ou des stages pratiques en entreprises, des 3 000 autres, âgés de seize à dix-huit ans, qui sont en stage d'insertion, des 6 000 bil- lets d'avion à tarif réduit qui permettront aux travailleurs émigr"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"investissement";"1980.0";"7";"proche";"ômeurs non logés. Maintenir des jeunes ne suppose pas seulement du travail, mais aussi un accroissement du nombre de logements . Or ce n'est pas à ce à quoi nous assistons . Les crédits affectés à la construction de logements sociaux connaissent une stabilité qui est en fait une baisse : en 1980, 24"
"7_cri_1983-1984-ordinaire1_076.txt";"1983";"logement";"1980.0";"7";"proche";". Maintenir des jeunes ne suppose pas seulement du travail, mais aussi un accroissement du nombre de logements . Or ce n'est pas à ce à quoi nous assistons . Les crédits affectés à la construction de logements sociaux connaissent une stabilité qui est en fait une baisse : en 1980, 240 millions de fr"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"investissement";"350604000.0";"8";"proche";"ivils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L' ETAT s Autorisations de programme : 39 316 000 francs. « Crédits de paiement : 23 590 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L'ETAT « Autorisations de programme : 350 604 000 francs. Crédits de pa"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"investissement";"165387000.0";"8";"proche";"rvices civils (mesures nouveUes). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT s Autorisations de programme : 5297000 francs. «Crédits de paiement : 2 061 000 francs.» TITRE VI. — SUBVENTIONS D 'INVESTISSEMENT ACCORDÉES PAR L ' ETAT «Autorisations de programme : 165 387 000 francs. « Crédits de"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"subvention";"350604000.0";"8";"proche";"l des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L' ETAT s Autorisations de programme : 39 316 000 francs. « Crédits de paiement : 23 590 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L'ETAT « Autorisations de programme : 350 604 000 franc"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"subvention";"165387000.0";"8";"proche";"capital des services civils (mesures nouveUes). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT s Autorisations de programme : 5297000 francs. «Crédits de paiement : 2 061 000 francs.» TITRE VI. — SUBVENTIONS D 'INVESTISSEMENT ACCORDÉES PAR L ' ETAT «Autorisations de programme : 165 387 000 francs"
"7_qst_7-qst-1981-10-19.txt";"1981";"logement";"1980.0";"6";"moyen";"y soient représentés dans un souci de concertation et de démocratie. Baux (baux d'habitation). 3921 . — 19 octobre 1981 . — M. Parfait Jans attire l 'attention de M . le ministre de l'urbanisme et du logement sur les conséquences du décret n "" 80-732 du 18 septembre 1980 modifiant l'article 38 de la"
"8_cri_1986-1987-ordinaire1_065.txt";"1986";"subvention";"1981.0";"2";"large";"lus de 40 p . 100 à la Réu- nion. S 'agissant de la Réunion, la situation était d 'autant plus dramatique avant votre arrivée que vos prédécesseurs avaient cru bon de supprimer presque complètement l'aide à la mobilité qu'accordait jusqu'en 1981 le BUMIDOM, le bureau pour le développement des migrat"
"8_cri_1986-1987-ordinaire1_065.txt";"1986";"logement";"1987.0";"2";"large";"lai de cinq ans, à la parité sociale globale et organise les moyens pour l'atteindre. Il chiffre les crédits supplémentaires qui seront engagés à cet effet par l'Etat de 1987 à 1991 et, s'agissant du logement, de 1987 à 1994 . Ceux-ci s'élèvent, pour les huit années du Plan, à plus de 3 milliards en"
"8_cri_1986-1987-ordinaire1_085.txt";"1986";"subvention";"1982.0";"3";"large";"t notamment la Réunion, face à des tensions sociales qu 'il serait impossible dé maîtriser. Vous avez donc bien fait de dégager 16 millions de francs, dès le budget 1987, en faveur d'une reprise de l'aide à la mobilité, inconsidérément arrêtée en 1982 et que nous connaissions autrefois sous la forme"
