fichier;annee;nombre;type;contexte
5_cri_1976-1977-ordinaire2_024.txt;1976;150;lits;"lis- sement de l'hôpital d'Evry a été fixé par arrêté préfectoral du 27 février 1976' à 444 lits pour la première tranche, soit : médecine générale : 150 lits ; pédiatrie : 40 lits ; prématurés et néonatologie : 30 lits ; chirurgie générale : 60 lits ; chirurgie infantile : 60 lits ; gynécologie dbs"
6_cri_1978-1979-ordinaire1_056.txt;1978;150;chambres;l, il importe de maintenir une hôtellerie de haute qualité, celle qui crée précisément le plus grand nombre d'empieis . Un hôtel de luxe, de moins de 150 chambres, géré par la ville de Biarritz occupe, durant sa période d'ouverture, plus de cent cinquante employés saison• niers et il parvient à réal
7_qst_7-qst-1981-10-19.txt;1981;150;lits;rs de 4' classe à la 3' classe lorsqu 'ils dirigent un établissement annexe et que le nom- bre total des lits des deux établissements est supérieur à 150 lits. Enseignement secondaire (personnel). 3783. — 19 octobre 1981. — M . Jean-Yves Le Drian appelle l 'at- tention de M. le ministre de l'éducati
6_cri_1979-1980-ordinaire1_032.txt;1979;130;places;années . J'aimerais obtenir des renseignements à cet égard. Un orateur précédent a cité le cas d'un créneau qui demeure vitr celui de l'avion de 120-130 places, de préférence à celui de 150-160 places. Ce marché mondial porte sur 1 000 ou 1 500 avion .,. Nous lancerons-nous dans cette voie, dans le
4_cri_1969-1970-ordinaire1_050.txt;1969;105;chambres;"er les infrastructures hôtelières et touristiques des quatre départe- ments, et il avait fixé comme objectif l'existence d'un potentiel hôtelier de 3.105 chambres au 1"" janvier 1971, dont 2.675 aux Antilles, 130 en Guyane et 300 à La Réunion. Or, il est possible à l'heure actuelle que le potentiel p"
2_cri_1966-1967-ordinaire1_021.txt;1966;100;logements;n des bidonvilles. On peut considérer que le nombre total de logements qui auront été lancés au cours de l'année 1966 sera proche de l'objectif de 7 .100 logements fixé pour la première année du V. Plan. La rénovation du quartier du Morne-Pichevin à Fort- de-France et celle du quartier de t l'assain
4_cri_1970-1971-ordinaire2_007.txt;1970;100;logements;"ou avec le bénéfice de l 'aide de l'Etat, a prévu une réservation obligatoire de locaux à usages collectifs dans les groupes d'habitations de plus de 100 logements. Les caractéristiques de ces locaux ont été définies au titre de locaux collectifs résidentiels par la circulaire n"" 65 .29 du 9 juin 19"
6_qst_6-qst-1980-09-08.txt;1980;100;lit;isposition s'applique cette année aux agriculteurs du Jura dont la quantité d 'essence détaxée à laquelle ils avaient pu prétendre s'élève à moins de 100 litres et qui ne peuvent donc plus bénéficier de cette moins-value fiscale . Cependant, en zone de montagne, où sont situées certaines communes du
6_qst_6-qst-1980-09-08.txt;1980;100;lit;ble du matériel ouvrant droit à la détaxe. Toutefois, en application de l 'article 12 de la loi de finances pour 1972, aucune attribution de moins de 100 litres ne peut être faite aux ayants droit dont les besoins sont inférieurs à cette quantité représentative d 'un seuil d'intérêt économique auque
6_qst_6-qst-1980-09-08.txt;1980;100;lit;tte disposition s'applique cette année aux agriculteurs dont la quan- tité d 'essence détaxée à laquelle ils auraient pu prétendre s'élève à moins de 100 litres et qui ne peuvent donc plus bénéficier de cette moins-glue fiscale . Cependant, en zone de montagne, les différents matériels ouvrant droit
5_cri_1976-1977-ordinaire2_024.txt;1976;90;lits;"pédiatrie : 40 lits ; prématurés et néonatologie : 30 lits ; chirurgie générale : 60 lits ; chirurgie infantile : 60 lits ; gynécologie dbstétrique : 90 lits ; réanimation : 14 lits. Ce pro- gramme a pour objet de répondre aux besoins sanitaires courants de la population d 'Evry. II a été établi en"
3_cri_1967-1968-ordinaire1_037.txt;1967;86;logements;"e en transit de 220 lits ; 543 lits sont à sa disposition dans des foyers de jeunes travailleurs. Il s'agit là du placement de célibataires. En 1965, 86 logements 11 .1 .. M. avaient été affectés au BUMIDOM, en 1966 : 94, en 1967 : 110. et en 1968 : 350 le seront. A ces chiffres s'ajoutent 234 logem"
5_cri_1975-1976-ordinaire1_038.txt;1975;85;places;le département, les besoins sont d 'environ 426 places pour les infirmes moteurs et infirmes moteurs cérébraux, de 55 places pour les aveu . gles et 85 places pour les déficients de la vue avec troubles associés, 256 places pour les déficients de l'ouïe . Les arrondissements de Béthune, Boulogne, C
6_cri_1979-1980-ordinaire1_032.txt;1979;85;lit;opèemne, a été de 8,15 litres aux 100 kilomètres, alors que la consommation moyenne de l'ensemble des voitures vendues dans ces mêmes pays a été de 8,85 litres pour la même distance . 8828 ASSEMBLEE NATIONALE — 3' SEANCE DU 23 OCTOBRE 1979 L'industrie automobile a donc accompli un effort, à l initi
4_qst_4-qst-1972-07-29.txt;1972;80;lits;72 . — M . Peugnet rappelle à M. le ministre de la santé publique l'inscription au titre du V' Plan de la construc- tion d 'une maison de retraite de 80 lits dans la ville de Carvin . Il lui précise de nouveau que les terrains d'implantation sont depuis longtemps acquis, et que l'établissement hospi
4_qst_4-qst-1969-02-15.txt;1969;70;places;"our la rentrée scolaire 1968-1969 à l 'institut univer- sitaire de technologie de la Source, à Orléans, pour 400 candida- tures .présentées seulement 70 places étaient offertes ; dans ces conditions de nombreuses demandes, pourtant valables, n'ont pu être satisfaites. Il lui demande de lui faire sav"
4_cri_1969-1970-ordinaire1_033.txt;1969;63;places;"us fréquentée de la ligne, c 'est-à-dire entre Etampes et Méréville, atteint les pourcentages ci-après, par rapport aux places offertes (autorails de 63 places et remorques de 39 places) : train 483 : 95 p. 100 le lundi ; 40 à 40 p. 100 leS autres jours; train 485 : 60 p. 100 île samedi, seul jour d"
2_qst_2-qst-1964-09-12.txt;1964;60;places;n être autrement, notamment en allouant aux usines nationalisées le budget nécessaire pour les bureaux d 'étude et en évitant que, par exemple. le 50-60 places (bébé Caravelle) devienne en fait le « Mystère 30 Dassault s, qui sera construit en collaboration entre la société privée et le constructeur
5_cri_1973-1974-ordinaire1_014.txt;1973;60;places;construction, et leur fonctionnement se traduit par un déficit annuel quasi constant, de l 'ordre de 300.000 francs pour une crèche traditionnelle de 60 places, et de l 'ordre de 200.000 francs pour une crèche familiale de 40 places . Ce déficit résulte essentiellement des charges de personnel et de
5_cri_1973-1974-ordinaire1_014.txt;1973;60;places;tère . social, et comme l'aide apportée par l'Etat est à l 'heure actuelle pratiquement inexistante (15 .000 francs par an environ pour une crèche de 60 places), il lui demande s 'il n 'est pas possible d'envi- sager la prise en charge par l'Etat du traitement des puéricultrices de crèche. Cela allé
5_cri_1976-1977-ordinaire2_024.txt;1976;60;lits;"its pour la première tranche, soit : médecine générale : 150 lits ; pédiatrie : 40 lits ; prématurés et néonatologie : 30 lits ; chirurgie générale : 60 lits ; chirurgie infantile : 60 lits ; gynécologie dbstétrique : 90 lits ; réanimation : 14 lits. Ce pro- gramme a pour objet de répondre aux besoi"
5_cri_1976-1977-ordinaire2_024.txt;1976;60;lits;"it : médecine générale : 150 lits ; pédiatrie : 40 lits ; prématurés et néonatologie : 30 lits ; chirurgie générale : 60 lits ; chirurgie infantile : 60 lits ; gynécologie dbstétrique : 90 lits ; réanimation : 14 lits. Ce pro- gramme a pour objet de répondre aux besoins sanitaires courants de la pop"
5_cri_1975-1976-ordinaire1_038.txt;1975;55;places;les autres types de handicaps dans le département, les besoins sont d 'environ 426 places pour les infirmes moteurs et infirmes moteurs cérébraux, de 55 places pour les aveu . gles et 85 places pour les déficients de la vue avec troubles associés, 256 places pour les déficients de l'ouïe . Les arron
5_qst_5-qst-1975-07-19.txt;1975;55;places;"miné de places à telle ou telle catégorie de candidats ; 2° recru- tement au choix au grade d'ingénieur, après examen professionnel (article 6, 3°) : 55 places ont été offertes dont 46 réglementai- rement réservées à des I .E.T.A . : 6 officiers, sur 17 candidatures enregistrées, ont été admis. Les"
5_cri_1973-1974-ordinaire1_014.txt;1973;40;places;si constant, de l 'ordre de 300.000 francs pour une crèche traditionnelle de 60 places, et de l 'ordre de 200.000 francs pour une crèche familiale de 40 places . Ce déficit résulte essentiellement des charges de personnel et de la différence existant entre le prix de revient journalier pour la garde
5_cri_1976-1977-ordinaire2_024.txt;1976;40;lits;"l d'Evry a été fixé par arrêté préfectoral du 27 février 1976' à 444 lits pour la première tranche, soit : médecine générale : 150 lits ; pédiatrie : 40 lits ; prématurés et néonatologie : 30 lits ; chirurgie générale : 60 lits ; chirurgie infantile : 60 lits ; gynécologie dbstétrique : 90 lits ; ré"
4_cri_1969-1970-ordinaire1_033.txt;1969;39;places;"c 'est-à-dire entre Etampes et Méréville, atteint les pourcentages ci-après, par rapport aux places offertes (autorails de 63 places et remorques de 39 places) : train 483 : 95 p. 100 le lundi ; 40 à 40 p. 100 leS autres jours; train 485 : 60 p. 100 île samedi, seul jour de circulation) ; train 487"
8_cri_1985-1986-extraordinaire1_015.txt;1985;35;lits;ne relevant pas de l 'administration pénitentiaire pendant le temps stricte- ment nécessaire à son départ . Clans le, conditions prévues à l'article 35 lits. Sur tel ariole, plu,tton, oralcuis sont inscrits lit parole est a h1 Iran-blanc Titrée'. M. Jean-Marie Bockel . Amec l'article I°', nous abor
2_cri_1964-1965-ordinaire1_021.txt;1964;30;logements;"oute du Gallion ; en Martinique, d'ache- ver la route du Diamant, de continuer la route de Morne Rouge à Morne Ct')ot et d'achever la construction de 30 logements à Sainte-Anne ; en Guadeloupe, enfin, de poursuivre le double- ment de la soute nationale n"" 1 et l 'aménagement du domaine de Longuetean"
2_cri_1966-1967-ordinaire1_021.txt;1966;30;logements;a Réunion, une action de plus vaste envergure a été mise au point en 1966 et vient d'entrer en exécution. dans les quatre départements d'outre-mer. 1.030 logements nouveaux seront construits pour supprimer les habitations les plus insalubres dans différentes localités, notamment dans les chefs-lieux
4_cri_1970-1971-ordinaire1_060.txt;1970;30;places;postes supplémentaires d'inspecteur du travail donnera la possibilité d'ouvrir, en 1971, par le fait des départs à la retraite, un concours d'environ 30 places. Cette augmentation d'effectif, il faut l'avouer, est encore faible : 2,5 %. Toutefois, elle indique le souci du Gouverne- ment d 'accorder
5_cri_1976-1977-ordinaire2_024.txt;1976;30;lits;"ral du 27 février 1976' à 444 lits pour la première tranche, soit : médecine générale : 150 lits ; pédiatrie : 40 lits ; prématurés et néonatologie : 30 lits ; chirurgie générale : 60 lits ; chirurgie infantile : 60 lits ; gynécologie dbstétrique : 90 lits ; réanimation : 14 lits. Ce pro- gramme a p"
4_qst_4-qst-1969-09-27.txt;1969;23;chambres;"e de la vente, s'agissant d'ailleurs d'une opération immobilière isolée ; que les transformations intérieures prévues dans l'immeuble (aménagement de 23 chambres en 12 stu- dios de 2 pièces) ne donneraient pas lieu à délivrance d 'un permis de construire et qu'en tout état de cause, la vente des stu"
4_qst_4-qst-1969-02-15.txt;1969;19;logements;r 1969.- - M . Robert Ballanger signale à M. le ministre de l 'éducation nationale que s 'édifie à Aulnay-sous-Bois un quartier nouveau comprenant 3 .019 logements H. L. M. collec- tifs et 236 pavillons individuels en accession à la propriété de type Il. L. M également. 215 de ces logements sont act
6_cri_1978-1979-ordinaire1_056.txt;1978;15;chambres;out actuel- lement à l'hôtellerie à deux étoiles, alors que l'hôtellerie dite rurale à une étoile, a de grands besoins. Le seuil retenu : création de 15 chambres minimum pour les hôtels disposant d'un restaurant d'au moins 50 couverts, est encore trop élevé pour cette petite hôtellerie rurale . Dans
6_cri_1979-1980-ordinaire1_032.txt;1979;15;lit;urée conformément à la no rme européenne, des voitures de marques françaises vendues dans les pays de la Communauté économique europèemne, a été de 8,15 litres aux 100 kilomètres, alors que la consommation moyenne de l'ensemble des voitures vendues dans ces mêmes pays a été de 8,85 litres pour la mê
5_cri_1976-1977-ordinaire2_024.txt;1976;14;lits;"ématurés et néonatologie : 30 lits ; chirurgie générale : 60 lits ; chirurgie infantile : 60 lits ; gynécologie dbstétrique : 90 lits ; réanimation : 14 lits. Ce pro- gramme a pour objet de répondre aux besoins sanitaires courants de la population d 'Evry. II a été établi en prenant en considération"
5_qst_5-qst-1975-07-19.txt;1975;14;places;13 de la lof du 21 décembre 1967 ont été pourvus dans les conditions suivantes : 1° recrutement au grade d 'ingénieur par concours (article 6, 2°) : 14 places ont été offertes à raison de 2 ou .3 par an. Un officier, sur 8 candidatures enregistrées, a été admis en 1969 . Il convient de noter que da
6_cri_1978-1979-ordinaire1_056.txt;1978;10;chambres;d'un restaurant d'au moins 50 couverts, est encore trop élevé pour cette petite hôtellerie rurale . Dans le Massif central, ce seuil a été abaissé à 10 chambres et le montant mininunm des investissements fixé à 350 000 francs au lieu de 700 000 francs hors taxes clans toutes les autres régions. Ce
6_cri_1979-1980-ordinaire1_032.txt;1979;3;lit;nemental relatif aux économies d'énergie : ce programme tend à limiter la consommation moyenne des voitures, qui seront vendues, en 1985, à environ 7,3 litres de carburant aux 100 kilomètres. Si les voitures de fabrication française vendues en Europe, actuellement, répondent, comme leurs concurrents
6_cri_1979-1980-ordinaire1_032.txt;1979;3;lit;, mais il est néces- saire. Il est surtout indispensable de le poursuivre pour atteindre l'objectif que je vous ai rappelé tout à l'heure : environ 7,3 litres de consommation de carburant aux 100 kilomètres, en moyenne, en 1985. Les autres catégories de véhicules ne sont pas tenues à l'écart de nos
7_cri_1984-1985-ordinaire1_080.txt;1984;1;logements;e-n 1983 et de 129 millions 600 000 francs en 1984. Ces enveloppes bien faibles, eu égard aux besoins, n'ont permis de réaliser qu 'un peu plus de 90(1 logements par an, en L .'l' . S ., logement très social, en locatif social ou en aide à l'accession, soit donc de 200 à 400 logements pour chacune d
2_cri_1964-1965-ordinaire1_021.txt;1964;0;chambres;V° plan — 1962-1965 — l'équipement hôtelier antillais devrait atteindre, à la fin de l'année 1965, une capacité de 1.700 chambres, à concurrence de 1.000 chambres en Guadeloupe et de 700 chambres en Martinique. Au début de l'année 1963, un hôtel de classe internationale ouvrait ses portes en Guadelo
2_cri_1964-1965-ordinaire1_021.txt;1964;0;chambres;te- liers importants actuellement sur le point d'être réalisés. La capacité hôtelière des Antilles françaises en 1966 ne sera pas très éloignée de 1 .000 chambres. Cependant l'écart avec les prévisions du plan restera important. Le retard est surtout considérable par rapport à Porto-Rico — actuellem
2_cri_1964-1965-ordinaire1_021.txt;1964;0;chambres;mbres. Cependant l'écart avec les prévisions du plan restera important. Le retard est surtout considérable par rapport à Porto-Rico — actuellement 5 .000 chambres pour 1 .500.000 visiteurs, 12.000 chambres en 1970 — et à la Jamaïque — 3 .000 chambres. — Il faut remarquer que les touristes de séjour
2_cri_1964-1965-ordinaire1_021.txt;1964;0;chambres;s du plan restera important. Le retard est surtout considérable par rapport à Porto-Rico — actuellement 5 .000 chambres pour 1 .500.000 visiteurs, 12.000 chambres en 1970 — et à la Jamaïque — 3 .000 chambres. — Il faut remarquer que les touristes de séjour se substituent aux touristes de croisière.
2_cri_1964-1965-ordinaire1_021.txt;1964;0;chambres;rtout considérable par rapport à Porto-Rico — actuellement 5 .000 chambres pour 1 .500.000 visiteurs, 12.000 chambres en 1970 — et à la Jamaïque — 3 .000 chambres. — Il faut remarquer que les touristes de séjour se substituent aux touristes de croisière. Aussi peut-on se demander si le choix porté s
2_cri_1964-1965-ordinaire1_021.txt;1964;0;chambres;orts échangés, de missions d'études accom- plies, de crédits votés et pour quel résultat ? Sur une moyenne de 700 chambres pour la Martinique et de 1.000 chambres pour la Guadeloupe prévues pour la fin de 1965, 280 seulement ont été réalisées pour l'ensemble des deux lies. Pourtant tous les experts
3_cri_1967-1968-ordinaire1_037.txt;1967;0;logements;M. Cerneau . qui a soulevé la question de la construction de logements à la Réunion, je rappelle que le Plan prévoit la mise en chantier de 2.800 à 3.000 logements et qu'en 1966 le chiffre de 3.000 logements a été atteint . Aussi bien, le développement de la construction est-il specta- culaire. Les
3_cri_1967-1968-ordinaire1_037.txt;1967;0;logements;construction de logements à la Réunion, je rappelle que le Plan prévoit la mise en chantier de 2.800 à 3.000 logements et qu'en 1966 le chiffre de 3.000 logements a été atteint . Aussi bien, le développement de la construction est-il specta- culaire. Les investissements dans le bâtiment sont annuel
4_cri_1968-1969-ordinaire1_050.txt;1968;0;chambres;et sous réserve des conclusions des études en cours d'exécution, le potentiel hôte . lier des Antilles devrait pouvoir atteindre au moins 5 .000 à 6.000 chambres de standing touristique. Je suis néanmoins persuadé qu'un des aspects les plus impor- tants de cette politique touristique réside dans le
4_cri_1969-1970-ordinaire1_033.txt;1969;0;places;50 .000 mineurs jugés. D'ici à la fin de 1971, on disposera de 4 .880 places. Or l'éducation sur- veillée a besoin dès maintenant d'un minimum de 13.000 places. Les prévisions du V` Plan sont loin d'être réalisées et le `ait que ce retard soit comparable à celui de l'équipement sanitaire et social,
4_cri_1969-1970-ordinaire1_033.txt;1969;0;chambres;en 1968 . La capacité hôtelière doit s'accroitre encore. Dans une dizaine d 'années, Tahiti et les îles environnantes devraient disposer d'au moins 4.000 chambres d'hôtel. Je souhaite — et je reprendrai cette observation dans mon rapport sur les départements d'outre-mer — que les compagnies aérienne
4_cri_1970-1971-ordinaire1_023.txt;1970;0;chambres;ccompli, .notamment aux Antilles, est méritoire puisque en cinq ans le nombre des chambres construites a plus que doublé et que la construction de 2 .000 chambres est prévue dans les mois qui viennent. Il convient cependant, pour donner à l'essor touristique toute son ampleur de lever deux préalable
4_cri_1970-1971-ordinaire1_023.txt;1970;0;chambres;Guyane, 614 ont été construites à la Martinique, 552 à la Guadeloupe, 104 à la Guyane et 25 à la Réunion . Par ailleurs, la réalisation de près de 2 .000 chambres est en cours d'étude. Ces résultats et l'analyse des perspectives futures nous ont amenés à retenir, clans les options qui commandent la
4_cri_1970-1971-ordinaire1_060.txt;1970;0;place;"ations de programme, 15 millions de francs en crédits de paiement ; 2.600 employés le 1""' janvier 1970, près de 3 .500 actuellement. L'objectif : 125.000 placements par mois, soit 30 p. 100 de l'ensemble des placements. Les résultats : avant la création de l'Agence nationale pour l'emploi, les servi"
4_cri_1970-1971-ordinaire1_060.txt;1970;0;place;": avant la création de l'Agence nationale pour l'emploi, les services du travail et de l'emploi avaient réalisé, en 1966, une moyenne mensuelle de 35.000 placements ; en 1569, cette moyenne a atteint 38 .000 placements . En juin 1970, l'Agence et les services extérieurs ont placé, ensemble, 42.000 p"
4_cri_1970-1971-ordinaire1_060.txt;1970;0;place;"i, les services du travail et de l'emploi avaient réalisé, en 1966, une moyenne mensuelle de 35.000 placements ; en 1569, cette moyenne a atteint 38 .000 placements . En juin 1970, l'Agence et les services extérieurs ont placé, ensemble, 42.000 per- sonnes ; l'Agence seule, 32.000. Ce bilan prouve à"
4_cri_1970-1971-ordinaire1_060.txt;1970;0;lits;ale i,ermettra de porter le budget de cet organisme à 120 millions de francs environ et d'accentuer l'effort , actuel de construction, qui est de 10 .000 lits par an. En outre, grâce aux efforts du ministère de l'équipement et du logement, 12.000 lits supplémentaires seront financés en 1971. Mais qu
4_cri_1970-1971-ordinaire1_060.txt;1970;0;lits;entuer l'effort , actuel de construction, qui est de 10 .000 lits par an. En outre, grâce aux efforts du ministère de l'équipement et du logement, 12.000 lits supplémentaires seront financés en 1971. Mais que seraient les efforts du Gouvernement, du législa- teur et des partenaires sociaux si toutes
4_cri_1971-1972-ordinaire1_024.txt;1971;0;chambres;q le u s i n e z n e s a o n n s t est vraisemblable que nous n'y parviendrons que .très diffici- lement. les raisons ? Certes, la construction de 4.000 chambres d'hôtel devrait faire Ma seconde observation est un regret. J'avais, lors de l'examen du VI` Plan, déposé un amendement qui prévoyait que
4_cri_1972-1973-ordinaire1_063.txt;1972;0;place;93,5 p. 100 de la population salariée. Elle doit achever son implantation l'année prochaine et, en 1975, elle assurera, d'après les prévisions, 1.500.000 placements, soit le tiers des placements réalisés, ce qui lui donne maintenant une maîtrise suffisante du marché de l'emploi. Je signale, pour mém
4_cri_1972-1973-ordinaire1_063.txt;1972;0;place;tenant une maîtrise suffisante du marché de l'emploi. Je signale, pour mémoire, qu'en 1972 — mais l'année n'est pas terminée — l'agence a réalisé 644.000 placements, alors que le Plan en avait prévu 600 .000 pour l 'année entière. En outre, cette politique active de l 'emploi ne s 'est pas bornée à
4_qst_4-qst-1972-07-29.txt;1972;0;lits;dans le décret de tarification en application de l 'article 56 de la loi, la notion de a coûts réels » inséparable des moyens de financement des 115.000 lits à créer prévus dans le 6' Plan et dont plus de la moitié ne peuvent l'être que par des investissements privés. Maison de retraite (Carvin [62
5_cri_1973-1974-ordinaire1_088.txt;1973;0;lit;de Grosbliederstroff diminue sa production le soir au minimum tech- nique et, de ce fait, doit consommer chaque matin vers 6 heures entre 3 .000 et 6.000 litres de fuel-oil pour la remise en marche des groupes . Techniquement rien ne s 'oppose à la mise en marche en continu de ces groupes. L'électri
5_cri_1974-1975-ordinaire1_046.txt;1974;0;chambres;pe, qui, avec ses dépendances, dispose déjà de 1 800 chambres classées, met en chantier, à l'exemple des autres îles, un programme à long ternie de 3 000 chambres avec tous les aménagements touristiques d'une riviera allant du Gosier à Saint-François . Les difficultés habituelles des premières explo
5_cri_1975-1976-ordinaire1_058.txt;1975;0;chambres;oupe au décollage du tourisme : quatre hôtels de grande classe ont été ou seront sous peu inaugurés, et ce département disposera bientôt de plus de 3 000 chambres d'hôtel . C'est heureux, mais il convient de signa . ler le danger que constitue la construction d'hôtels destinés uniquement au tourisme
5_cri_1975-1976-ordinaire2_035.txt;1975;0;logements;de forestage avaient pratique- ment diminué de moitié. L'action d'intégration fut ensuite intensifiée, notamment par le lancement d'un programme de ' 000 logements pour la résorption des hameaux de forestage et pour les familles nom- breuses et par un programme d'aide à la scolarisation. En 1975, et
5_cri_1976-1977-ordinaire2_051.txt;1976;0;logements;de 1975, 294 400 logements sont surpeuplés, soit 23,3 p. 100. Ainsi 755990 habitants sont logés à l'étroit dans les Pays de la Loire . Cependant, 70 000 logements étaient vacants à la même époque . D 'autre part, un logement sur deux n'a pas le confort minimum (w .-c., baignoire ou douche, chauffag
5_cri_1977-1978-ordinaire1_035.txt;1977;0;places;dagogique pour 100 000 élèves. Quant au premier cycle du second degré, les collèges existants à la rentrée de 1977 n'ont offert qu'une capacité de 23 000 places. Les six noyaux de C. E. S. prévus pour le mois de février 1978 n'ont encore aucun crédit pour la troisième tranche des tra- vaux qui conce
5_cri_1977-1978-ordinaire1_048.txt;1977;0;places;rmation professionnelle un complément de formation leur permettant de trouver plus facilement un travail . Quand on crée, comme nous l'avons fait, 62 000 places de stages de formation profes- sionnelle, pour six, sept ou huit mois, pendant lesquels les jeunes — et eux seuls — sont appelés à recevoir
5_qst_5-qst-1975-07-19.txt;1975;0;places;75 d'opérations non réalisées en 1974 et d 'une diminution du nombre des places nouvelles finançables, puisque ces crédits permettront de financer 22 000 places contre 28 884 programmées en 1974 . Cependant, les problèmes ne se posent actuellement plus de façon globale mais surtout sous l 'angle de
6_cri_1978-1979-ordinaire1_056.txt;1978;0;places;pour près de 7 500 emplacements. Ces chiffres restent vraiment peu élevés au regard des pré- visions du VII^ Plan, qui prévoyaient un objectif de 125 000 places nouvelles en cinq ans sur les campings commerciaux situés en zone littorale, et l'aménagement d'un crédit de 50 lions de francs au titre de
6_cri_1978-1979-ordinaire1_056.txt;1978;0;places;ande majorité, les Français parlent en vacances aux mois de juillet et d'août, ce qui permet de se faire une idée de l'insuffisance criante des 1 680 000 places de camping disponibles à cette époque, d 'autant que , l 'on connais la répar- tit.on géographique des campeurs : les séjours s'effectuent
6_cri_1978-1979-ordinaire1_056.txt;1978;0;lits;ittoral pour des mil- lions de Français exclus par l'appropriation privée de ce littoral. Le rapport de M . Jacques Blanc prévoyait la création de 15 000 lits dans les villages de vacances et de 150 000 places de camping-caravaning. Or, selon l'estimation faite à partir des cré- dits inscrits dans l
6_cri_1978-1979-ordinaire1_056.txt;1978;0;places;r l'appropriation privée de ce littoral. Le rapport de M . Jacques Blanc prévoyait la création de 15 000 lits dans les villages de vacances et de 150 000 places de camping-caravaning. Or, selon l'estimation faite à partir des cré- dits inscrits dans le projet de budget, ne seront créés cette année q
6_cri_1978-1979-ordinaire1_056.txt;1978;0;places;l'estimation faite à partir des cré- dits inscrits dans le projet de budget, ne seront créés cette année que 4 800 lits en villages de vacances et 50 000 places de camping caravaning . C'est trop peul On constate d'ailleurs que les régions choisies pour les amé- nagements touristiques sont celles où
6_cri_1978-1979-ordinaire1_106.txt;1978;0;lit;règlement à l 'achat d'une livraison unitaire contractuelle de 30000 litres (répartition moyenne : 2100D litres de super. 4000 litres d 'essence et 5 000 litres de gasoil) entraînera un financement supplé- mentaire de 8800 francs . Pour une moyenne mensuelle de 100 000 litres répartis dans les mêmes
6_cri_1978-1979-ordinaire1_106.txt;1978;0;lit;uper. 4000 litres d 'essence et 5 000 litres de gasoil) entraînera un financement supplé- mentaire de 8800 francs . Pour une moyenne mensuelle de 100 000 litres répartis dans les mêmes proportions que ci-dessus, l'investissement supplémentaire de taxe sur la valeur ajoutée s'élèvera à 5056,80 F. L '
6_cri_1978-1979-ordinaire1_106.txt;1978;0;lit;"parallèle de cette somme, celle dégagée par l'augmentation de la marge à la distri- bution de 1 franc l 'hecto, en mars 1978 ; pour une année et 100 000 litres moyenne mensuelle, telle que définie ci-dessus, elle s'élèvera après paiement de la redevance de 25 p. 100 aux sociétés pétrolières à 7 500"
6_cri_1978-1979-ordinaire1_106.txt;1978;0;lit;a prochaine augmentation du prix des carburants portera l 'investissement mensuel de taxe sur la valeur ajoutée, pour un litrage moyen mensuel de 125 000 litres -- tel que défini plus haut — à 46 500 francs, alors que le prix d 'une livraison (30 000 litres) s'élèvera à 70 000 francs. C'est-à-dire q
6_cri_1978-1979-ordinaire1_106.txt;1978;0;lit;"valeur ajoutée, pour un litrage moyen mensuel de 125 000 litres -- tel que défini plus haut — à 46 500 francs, alors que le prix d 'une livraison (30 000 litres) s'élèvera à 70 000 francs. C'est-à-dire que l'avance de taxe sur la valeur ajoutée couvre presque le prix d 'une livraison ; il en résulte"
6_qst_6-qst-1980-09-08.txt;1980;0;lit;ier tout en conservant l'ensemble du matériel ouvrant droit à la détaxe. La dotation accordée au département du Jura a, de ce fait, été ramenée à 300 000 litres. Cette quantité doit permettre de satisfaire l 'ensemble des demandes établies suivant les nouvelles conditions d 'attribution d'essence dé
7_cri_1981-1982-extraordinaire4_014.txt;1981;0;logements;is, au-delà de l'évolution, il convient de regarder de près la situation actuelle . A la Réunion, par exemple, on compte 21 p. 100 d'analphabètes, E0 000 logements insuffisants sur 102000, 54000 chômeurs pour 110000 emplois . Si vous appelee cela un résultat particulièrement positif, je crains que n
7_cri_1983-1984-ordinaire2_008.txt;1983;0;logements;n'est pas un marché du logement social . Obliger les assurances à investir dans le logement, c'est bien, mais insuffisant . Prévoir de construire 10 000 logements en plus sur 300 000, ce n'est pas beaucoup. Ces dispositions créeront 1 p. 100 de plus d'activité, alors qu'une diminution de 8 p . 100
7_cri_1983-1984-ordinaire2_008.txt;1983;0;logements;oduction est fait pour construire 500000 loge- ments, et sur le plan national, 300000 seulement sont édifiés. Dans les Alpes-Maritimes, au lieu de 14 000 logements dont la construction est possible, on en réalise seulement quelque 6000. Vous avez préconisé, en particulier, la relance par la construc
8_cri_1986-1987-ordinaire1_087.txt;1986;0;places;"ent. Non seulement les retards sont considérables, niais ils vont s'aggraver. Je dispose à ce sujet de chiffres impartiaux : il faudrait, en 1990, 31 000 places rien que dans la région Ile-de-France ; or les programmes ne prévoient que quelques milliers de places. Je devine, monsieur le ministre, vo"
8_cri_1987-1988-ordinaire1_025.txt;1987;0;logements;enté vers les bâtiments et les travaux publics va devoir, au cours des prochaines années, se redéployer, particulièrement en direction des quelque 70 000 logements qui restent à bâtir. Telle est la condition nécessaire de la limitation du nombre des chômeurs. Cela impliquera que soient facilitées le
